pc01_state_id,pc01_district_id,pc01_vd_area,pc01_vd_t_hh,pc01_vd_t_p,pc01_vd_t_m,pc01_vd_t_f,pc01_vd_sc_p,pc01_vd_sc_m,pc01_vd_sc_f,pc01_vd_st_p,pc01_vd_st_m,pc01_vd_st_f,pc01_vd_edu_fac,pc01_vd_p_sch,pc01_vd_m_sch,pc01_vd_s_sch,pc01_vd_s_s_sch,pc01_vd_college,pc01_vd_ind_sch,pc01_vd_tr_sch,pc01_vd_adlt_lt_ct,pc01_vd_oth_sch,pc01_vd_medi_fac,pc01_vd_hosp,pc01_vd_all_hosp,pc01_vd_ayu_hosp,pc01_vd_un_hosp,pc01_vd_hom_hosp,pc01_vd_disp_cntr,pc01_vd_all_disp,pc01_vd_ayu_disp,pc01_vd_un_disp,pc01_vd_hom_disp,pc01_vd_mcw_cntr,pc01_vd_m_home,pc01_vd_cwc,pc01_vd_h_cntr,pc01_vd_ph_cntr,pc01_vd_phs_cnt,pc01_vd_fwc_cntr,pc01_vd_tb_cln,pc01_vd_n_home,pc01_vd_rmp,pc01_vd_smp,pc01_vd_chw,pc01_vd_oth_cntr,pc01_vd_tap,pc01_vd_well,pc01_vd_tank,pc01_vd_tubewell,pc01_vd_handpump,pc01_vd_river,pc01_vd_canal,pc01_vd_lake,pc01_vd_spring,pc01_vd_other,pc01_vd_p_t_fac,pc01_vd_post_off,pc01_vd_tele_off,pc01_vd_post_tele,pc01_vd_phone,pc01_vd_comm_fac,pc01_vd_bs_fac,pc01_vd_rs_fac,pc01_vd_nw_fac,pc01_vd_bank_fac,pc01_vd_comm_bank,pc01_vd_coop_bank,pc01_vd_crsoc_fac,pc01_vd_ac_soc,pc01_vd_nac_soc,pc01_vd_other_soc,pc01_vd_rc_fac,pc01_vd_c_v_hall,pc01_vd_sp_cl_fac,pc01_vd_st_au_fac,pc01_vd_app_pr,pc01_vd_app_mr,pc01_vd_app_fp,pc01_vd_app_navriv,pc01_vd_app_navcan,pc01_vd_app_nw,pc01_vd_dist_town,pc01_vd_power_supl,pc01_vd_power_dom,pc01_vd_power_agr,pc01_vd_power_oth,pc01_vd_power_all,pc01_vd_pap_mag,pc01_vd_tot_inc,pc01_vd_tot_exp,pc01_vd_land_fores,pc01_vd_canal_govt,pc01_vd_canal_pvt,pc01_vd_well_wo_el,pc01_vd_tw_wo_el,pc01_vd_tw_w_el,pc01_vd_tank_irr,pc01_vd_river_irr,pc01_vd_lake_irr,pc01_vd_w_fall,pc01_vd_oth_irr,pc01_vd_tot_irr,pc01_vd_un_irr,pc01_vd_cult_waste,pc01_vd_area_na_cu
18,20,81523.72999571,24892,128644,67015,61629,1619,909,710,104398,53508,50890,1.0,589,165,33,12,2,9,0,0,0,1.0,12,12,0,0,0,56003,56,0,0,3,3,3,0,7,15,0,2,0,0,0,0,0,1,973,888,1170,1167,1209,953,1147,1201,1117,1199,1.0,74,2,0,15,1.0,1.0,1.0,1.0,1.0,35,13,1.0,2.0,0,0,1.0,11,31.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2,15916.0,11059.0,13444.2999769753,0.0,12.14000034,165.0,0.0,0.0,0.0,2.539999962,0.0,0.0,2526.8500125223995,2706.5300128244,27295.1200186321,21231.429988154,16848.6800101798
18,21,212232.640000105,234326,1243534,639968,603566,189581,98428,91153,18132,9018,9114,1.0,1564,460,141,26,17,1,0,29,0,1.0,54,53,1,0,0,27200,27,2,0,0,30,2,18,3,26,11,3,1,1,1,1,1,2,1790,1451,1311,1774,1875,1691,1883,2027,2022,2004,1.0,253,6,5,529,1.0,1.0,1.0,1.0,1.0,42,2,1.0,3.0,8,9,1.0,5,59.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,264672.0,244697.0,1534.349998276,255.93000174600002,303.0,74.659999848,22.0,6.0,150.67000103499998,334.640000109,14.0,11.0,622.20000076,1809.099997536,121692.39012529189,29920.680077170302,56834.0298573153
18,22,180456.7400055,165278,934126,479530,454596,120758,62573,58185,2560,1340,1220,1.0,1320,376,82,18,9,1,0,7,3,1.0,43,43,0,0,0,19200,19,2,0,0,6,0,11,1,20,52,84,0,0,7,3,43,1,1641,1181,1085,1351,1646,1615,1754,1828,1816,1761,1.0,202,13,9,1060,1.0,1.0,1.0,1.0,1.0,32,4,1.0,7.0,0,7,1.0,2,125.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,79412.8930314626,74990.5579928787,37355.7700671648,0.0,0.0,0.0,3.0,0.0,250.0,739.55000019,0.0,0.0,952.920000075,1945.470000265,82847.939979074,21179.2500367442,35975.610024088004
18,23,74097.0,89196,498787,257985,240802,55502,28764,26738,778,412,366,1.0,927,311,54,6,0,0,0,0,0,1.0,9,9,0,0,0,3000,3,0,0,0,6,0,0,5,8,7,87,0,0,1,1,0,0,551,526,380,538,593,585,620,654,634,651,1.0,100,4,2,278,1.0,1.0,1.0,1.0,1.0,16,1,1.0,7.0,3,2,1.0,1,69.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,96925.0,79039.75,3329.65005822,5.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,82.260000227,126.260000227,47072.490046752,8910.519977666301,14622.749986318
19,01,320460.740684502,219401,1088740,556633,532107,207422,106352,101070,178878,89740,89138,1.0,1090,198,83,17,4,6,5,598,19,1.0,28,28,0,0,0,180236,178,22,1,26,65,3,189,26,27,155,27,2,3,103,17,311,2,1031,945,1222,1020,1034,1171,1238,1276,997,1262,1.0,149,7,13,2679,1.0,1.0,1.0,0.0,1.0,29,17,1.0,72.0,26,29,1.0,58,188.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,363448160.0,314498690.0,103429.3809322674,10943.490024540999,6313.0100054507,394.2000009374,781.3499967129,173.25999737,103.6400006223,3207.5500043199,0.0,20.0,8560.44365388,30602.213681946196,114858.7639213241,30164.087795681902,41406.2943340076
19,02,594252.288391366,560931,2794291,1437156,1357135,1124404,578943,545461,625585,315895,309690,1.0,1728,228,124,28,3,5,3,845,28,1.0,50,50,0,0,0,294939,293,18,3,109,508,33,368,71,48,206,49,6,5,200,37,443,14,1256,914,1425,911,1175,1368,1458,1483,1469,1472,1.0,308,9,12,3908,1.0,1.0,1.0,1.0,1.0,88,24,1.0,180.0,25,48,1.0,159,326.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1441833787.0,5491633087.0,106215.44879236439,17919.969966688,9469.939997934,6324.349985119601,8974.919987343,9165.709977437002,5493.790000000001,8426.84,205.8,28.0,8373.42,76826.77,220640.4900579254,33474.9700823498,157094.6097670832
19,03,334699.954056708,470336,2253537,1157241,1096296,1197449,613853,583596,13136,6855,6281,1.0,1709,194,123,42,3,4,1,498,63,1.0,0,0,0,0,0,69234,69,2,0,34,244,13,591,45,40,219,56,5,6,118,35,752,65,2108,1902,2238,1456,1650,2240,2271,2276,2274,2275,1.0,259,3,6,1612,1.0,1.0,1.0,1.0,1.0,55,30,1.0,324.0,120,128,1.0,138,222.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,377637724.0,334058016.0,4391.410008928,1071.0200027085998,291.3099976,3762.5799999052997,16726.7000308836,1265.5800023509,1748.8900118123,4815.3800129919,6.0,0.0,10103.3099741079,40002.9399662068,208758.58979174658,15608.280018199599,65938.733876229
19,04,307476.28009183996,411735,2147351,1104224,1043127,623649,320785,302864,122110,61607,60503,1.0,1291,141,85,26,1,0,3,437,232,1.0,1,1,0,0,0,65569,65,5,3,39,91,13,212,18,29,145,35,2,2,197,65,556,7,2907,2613,2919,1508,2839,2929,2945,2934,2954,2945,1.0,198,1,1,2399,1.0,1.0,1.0,1.0,1.0,31,38,1.0,288.0,6,29,1.0,69,191.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,103023786.0,98951043.0,1435.4599986985,1186.1400068368,187.71000195300002,1705.8200006339998,42407.390002191,3657.2900109539996,5834.2700014434995,2919.2600035861,6.019999981,0.0,17817.0300012702,75887.229993461,172659.0302998646,8842.750016509099,48651.810022507205
19,05,222807.7102175,279682,1306324,669796,636528,397599,204008,193591,236271,119330,116941,1.0,1149,141,112,24,1,3,4,1151,36,1.0,2,2,0,0,0,46454,46,4,3,24,132,18,281,7,25,103,12,0,3,154,9,329,4,3079,2920,3108,2070,2590,3151,3152,3158,3158,3157,1.0,150,1,2,2285,1.0,1.0,0.0,1.0,1.0,28,23,1.0,171.0,14,13,1.0,45,316.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,43422314.0,37667556.0,1642.5999997269,716.8599998395,107.2099997103,378.1999977751,18447.090005556398,4689.2800017492,17228.3799850424,5271.1100084712,30.5,0.0,4554.8799926062,51590.9300286432,129016.7499139749,8964.6800167779,31592.7499478009
19,06,363750.420165605,574876,3010436,1545594,1464842,516735,265612,251123,224691,112312,112379,1.0,1766,288,194,39,4,1,1,702,138,1.0,6,6,0,0,0,205540,203,24,1,130,239,13,449,7,46,228,69,4,8,391,80,499,20,3123,2173,3062,1888,2967,3178,3264,3280,3280,3253,1.0,305,9,11,4603,1.0,1.0,1.0,1.0,1.0,66,30,1.0,160.0,36,32,1.0,169,291.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,235612532.0,229338363.0,2101.3400157069,1219.3900036981,156.61000061,495.8199998152,46904.1400566153,17232.999982459998,12452.2000039186,7601.2700688424,80.63999939,0.0,20095.3099966753,106290.21004808009,171804.2301001153,9671.3600459268,73883.2801057845
19,07,522223.09999372,1000713,5133835,2633196,2500639,610729,313445,297284,73202,37090,36112,1.0,2642,433,277,55,5,10,11,915,167,1.0,6,6,0,0,0,398465,397,12,4,225,166,16,540,47,83,441,73,23,8,426,124,1623,144,3713,3667,3786,2160,3414,3783,3817,3849,3849,3848,1.0,487,14,12,3466,1.0,1.0,1.0,1.0,1.0,174,104,1.0,446.0,128,156,1.0,358,458.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,237239318.0,193729890.0,2178.6100040437,35786.859891573804,709.3600001359999,2258.630002257,77810.6100834762,49868.5201710797,14312.2800076876,15110.830043505699,330.450000998,1822.1799650390003,6879.3499828276,207071.54005413782,174434.6099943335,15484.240017808099,123054.0998535561
19,08,447871.00995613716,543579,2749580,1410251,1339329,827759,425344,402415,198236,99401,98835,1.0,2236,370,240,42,6,15,1,741,409,1.0,5,4,0,0,1,146949,146,8,1,139,325,22,428,13,73,166,17,4,12,328,53,796,7,4395,3862,4400,2488,4042,4471,4489,4505,4503,4506,1.0,426,9,12,4710,1.0,1.0,1.0,1.0,1.0,100,41,1.0,366.0,192,165,1.0,306,312.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,55803110.0,65518666.0,12381.7799537155,128090.1598673701,380.2300099536,278.60000130239996,12225.850012496301,13023.899997165,23714.4500122571,5908.0600077448,2.0,21.55999947,8271.139977094099,192096.6100148232,139708.4999509736,26290.950066739497,77393.1700133775
19,09,623567.3402848779,876572,4348466,2239187,2109279,1384945,707681,677264,347072,173409,173663,1.0,3146,552,385,74,7,8,13,1234,236,1.0,6,6,0,0,0,669672,576,22,3,542,547,19,877,38,115,500,61,1,13,954,242,1247,96,4569,4436,4688,2983,3642,4810,4802,4876,4875,4860,1.0,563,12,19,14312,1.0,1.0,1.0,1.0,1.0,140,98,1.0,560.0,69,69,1.0,128,1373.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,414865354.0,368854849.0,21448.709901518705,228282.86978619432,1578.69002052,752.120001415,41121.73000384359,47648.4500796089,18281.980059082896,11529.4600387599,201.329999924,653.300004471,16543.3899999274,366937.6898002628,119087.6200398198,18004.6700566144,98088.6502433574
19,10,373414.369856012,747109,3625308,1867682,1757626,1128190,579378,548812,101911,51486,50425,1.0,2041,315,192,74,6,2,5,1301,66,1.0,15,15,0,0,0,943081,483,7,2,361,161,12,369,34,59,134,12,0,0,537,129,786,19,2370,2418,2470,1317,2268,2462,2490,2500,2498,2489,1.0,361,9,11,5526,1.0,1.0,1.0,1.0,1.0,123,82,1.0,358.0,60,42,1.0,250,577.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,582544453.0,524298055.0,2534.02,4439.74,1492.6,909.79,75728.0101187747,55077.630048777995,2901.15,8368.12,239.55,811.27,18438.48,172134.740001511,105349.7799690758,7662.6900030785,85733.1399862063
19,11,348353.38985085,811722,4081177,2101083,1980094,1208009,622176,585833,168686,85826,82860,1.0,2290,352,261,91,4,6,6,296,128,1.0,4,4,0,0,0,449570,446,32,3,340,366,15,508,26,61,325,22,3,9,575,173,725,23,2916,3136,3089,1597,2927,3133,3127,3140,3140,3139,1.0,452,3,8,4863,1.0,1.0,1.0,1.0,1.0,137,73,1.0,423.0,217,207,1.0,274,1182.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,408431997.0,326596803.0,1358.3299967434,3944.9499979629004,738.3599932303,991.9600019530001,60498.3499493961,19407.0100225988,5261.5599998476,3538.400011939,41.20000076,50.0,3164.8000109614004,99282.440021999,157008.36010265068,14263.8500174078,76440.4100308063
19,12,293871.96977280104,679061,3354227,1699831,1654396,981740,493762,487978,198486,98673,99813,1.0,2456,432,251,72,9,9,10,458,43,1.0,6,6,0,0,0,653216,533,26,10,516,328,43,532,40,67,384,45,8,21,698,138,826,7,3548,3694,3674,1971,3443,3748,3748,3772,3772,3767,1.0,411,4,15,11137,1.0,1.0,1.0,1.0,1.0,156,98,1.0,367.0,160,210,1.0,119,820.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,297978752.0,290393724.0,2554.0099879167,57119.7101523262,1154.220009763,440.009997392,17679.8360256507,39069.04997286,12043.1900185155,14827.560019999,58.0,523.31999969,13412.5199988014,158138.33600099108,61020.4501711877,8260.4500039782,63898.7239900258
19,13,681215.3296010799,559295,2957447,1515450,1441997,943745,479898,463847,329080,165843,163237,1.0,3268,379,260,78,7,8,6,1085,37,1.0,9,9,0,0,0,231312,166,12,2,192,250,5,258,52,86,296,25,3,9,313,53,674,10,6995,4469,6834,3969,6595,6995,7090,7154,7149,7119,1.0,471,10,17,1853,1.0,1.0,1.0,1.0,1.0,154,64,1.0,343.0,56,53,1.0,146,957.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,153455055.43,135083531.39,125851.67989969629,113288.0300762919,1186.469997759,6353.450013538901,18571.760033618302,7381.8200026653,38349.9300172574,5308.880003713801,18.260000229,902.2000002275,4513.9899824703,196082.28008129192,191621.0100481541,42849.4200626389,124810.9400178275
19,14,614447.379945701,403601,2281090,1165054,1116036,408706,209575,199131,456573,231508,225065,1.0,2755,299,148,61,6,18,15,637,40,1.0,7,7,0,0,0,108285,106,21,8,105,263,17,595,55,66,158,33,6,3,426,77,715,11,4841,2585,4264,2688,4873,4661,4920,4923,4903,4911,1.0,407,9,15,1168,1.0,1.0,1.0,1.0,1.0,84,41,1.0,156.0,78,91,1.0,125,935.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,129136140.0,125661236.0,78743.6101100542,9148.6200088115,133.8100014079,4820.5699956172,399.7600032657,47.65999985,42088.640071443006,3150.990006306,2.0,3007.6900015444,3563.7400141570997,66424.8900189639,284299.9501644323,75217.7101617784,109761.21986674241
19,15,1287980.2499928856,1627264,8598679,4393568,4205111,1448708,737017,711691,774079,391495,382584,1.0,7520,1183,695,174,22,8,3,2731,371,1.0,15,15,0,0,0,1188460,976,49,4,520,569,22,1026,49,175,886,83,10,51,1950,434,2384,48,20357,16808,20723,13199,18241,20919,20981,21067,21040,20925,1.0,1292,25,34,6807,1.0,1.0,1.0,1.0,1.0,376,129,1.0,1619.0,186,88,1.0,476,2762.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1589505841.0,1402132664.0,148057.3900365745,113920.9701920966,3189.4000097609,10254.250015325299,107012.36010455739,36830.78001915901,33318.660049596605,27466.1500215532,145.260001182,1288.8199988236001,23162.080037150998,357363.5399934058,550109.3904857866,67185.9001238327,165264.0301461746
19,16,117205.96996418,401768,2121109,1083410,1037699,465837,235172,230665,8543,4202,4341,1.0,1368,228,144,30,6,2,9,37,30,1.0,4,4,0,0,0,254487,253,13,3,157,90,4,102,15,46,156,10,1,14,294,101,558,6,1269,1414,1431,777,1372,1444,1417,1454,1454,1454,1.0,196,1,2,3050,1.0,1.0,1.0,1.0,1.0,67,22,1.0,180.0,29,26,1.0,44,435.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,76549035.0,69120122.0,235.2299996904,24072.070055182303,1353.960001947,3.0,1234.2199994911,2718.659998679,3402.4199916042,4163.490003998,14.18000031,0.0,3608.490001958,40585.4900277244,39953.0499627824,4608.1000115797,31824.0999644724
19,18,535619.37056247,1087057,5809707,2991627,2818080,2033646,1049777,983869,79208,40236,38972,1.0,3318,635,361,89,12,14,10,583,228,1.0,8,8,0,0,0,901265,672,20,7,395,167,10,566,49,82,539,73,11,53,967,241,1201,32,3975,4163,4116,2153,4059,4163,4124,4169,4170,4169,1.0,671,5,11,4660,1.0,1.0,1.0,1.0,1.0,144,75,1.0,304.0,57,55,1.0,445,1370.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,389841556.73,351765796.2,15566.940226165,33503.0999754638,2896.0800021009,246.779999971,6155.7500006286,523.5600007152001,15153.699994449598,2407.450019391,45.400000213300004,0.0,34255.3098997865,95288.3098825189,272141.8697216194,11397.9500179843,141224.2999215154
20,01,402945.0,167592,992825,512444,480381,240995,124262,116733,157274,80686,76588,1.0,634,162,39,6,2,0,2,27,14,1.0,14,10,3,1,0,37707,37,7,0,7,26,4,8,4,18,54,9,0,1,48,2,22,6,52,841,135,20,762,196,28,4,8,6,1.0,98,4,4,172,1.0,1.0,1.0,1.0,1.0,24,12,1.0,43.0,5,7,1.0,4,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,53547944.0,53393829.0,165273.7700361105,4945.730005504,1044.840003222,14524.5600205539,503.5299981371,508.179998404,3906.1099919688,8813.0500071269,148.680000307,123.62999725600001,9425.1199898889,45028.700050992,107874.5299838571,27787.5799389966,56985.3802481586
20,02,793230.0,333134,1973266,1018043,955223,523802,270135,253667,388428,197302,191126,1.0,1594,357,0,0,8,2,3,4,2,1.0,62,46,7,1,8,21717,21,7,1,7,125,6,67,19,45,98,6,1,0,28,6,58,0,86,2417,330,32,2040,364,57,7,10,14,1.0,289,1,0,761,1.0,1.0,1.0,1.0,1.0,76,42,1.0,67.0,26,25,1.0,34,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,543029829.0,424454308.0,321518.9901613383,9610.8999792214,946.5999987457,13652.7500348204,3100.4999948433,854.0299993808001,13059.1200417176,11113.0900310578,187.3499993657,142.3200016,45131.910078562505,101487.3200388853,239317.4901984775,46723.300039806905,84666.2198335669
20,03,369505.0,123420,749414,381709,367705,247696,126287,121409,30169,15455,14714,1.0,587,109,3,2,1,0,0,0,2,1.0,13,11,2,0,0,4110,4,1,1,0,7,2,2,2,8,12,1,0,0,3,0,2,0,22,1249,344,33,1233,224,26,0,1,0,1.0,68,0,0,15,1.0,1.0,,1.0,1.0,39,34,1.0,45.0,6,5,1.0,2,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,176895.20986517152,40858.3500605965,605.2700043895,6615.0800200253,801.7500062304,52.730000493000006,2164.3900123605,1407.7300035244,312.51999928509997,87.2599996028,11758.8000054795,64788.1402366355,81531.6301281781,19328.3200091199,26967.7399547812
20,04,573020.0,295988,1748406,879100,869306,277573,139360,138213,214028,108477,105551,1.0,1126,251,86,10,15,0,0,4,6,1.0,51,36,9,2,4,31606,31,6,0,6,29,10,4,24,37,79,13,0,4,36,1,27,0,48,1513,504,26,1251,297,12,0,0,4,1.0,199,21,19,375,1.0,1.0,1.0,1.0,1.0,72,14,1.0,131.0,36,20,1.0,25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,25203043.0,21590553.0,249351.4602009043,2832.199996846,516.0000023412,12473.2800306966,2791.6800212046,497.1400117791,5483.04,2033.4100000000003,246.21999999999997,50.61,6014.629999999999,33943.3801234584,173426.0501398574,35750.799978267896,80517.9300722761
20,05,124558.0,65237,412654,203573,209081,62691,30570,32121,3576,1899,1677,1.0,295,50,20,2,3,1,1,1,12,1.0,30,22,3,3,2,35317,35,3,1,7,6,8,17,6,13,32,2,4,3,38,18,7,1,9,517,90,8,464,106,4,1,5,0,1.0,46,2,3,91,1.0,1.0,1.0,1.0,1.0,27,1,1.0,77.0,1,0,1.0,1,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,2,19461215.0,13163968.0,52325.430198140704,222.2199987176,33.610000612,3419.339998822,359.79000103899995,148.95999652039998,1596.6200077349997,1539.0499914647,15.190000057999999,1.620000005,1768.7400085987001,9183.029969382402,33834.1200511459,11538.420042681799,17676.0899975352
20,06,487025.0,283170,1782066,896442,885624,238808,119255,119553,183298,93430,89868,1.0,1363,238,67,12,9,1,1,38,12,1.0,42,31,4,1,6,92619,92,6,1,9,24,6,25,19,29,99,23,3,3,123,0,78,0,41,2461,693,45,1954,504,7,2,5,26,1.0,195,9,7,168,1.0,1.0,1.0,1.0,1.0,94,30,1.0,163.0,23,26,1.0,15,19.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,41526665.0,35545313.0,146777.25039900639,2149.800028316,14.789999574300001,10013.7800021278,722.7799996304,309.2599973686,6195.1000298309,1852.8400002283,339.2200067464,95.049999203,5009.960022845901,26836.750015433805,188044.52983739862,50841.050020107796,74513.7900287006
20,07,243782.0,164153,1005539,522198,483341,133755,69329,64426,139443,70962,68481,1.0,816,163,41,9,7,8,4,2,10,1.0,20,17,1,1,1,2314,2,3,1,4,25,7,9,8,18,49,7,0,0,16,47,44,2,13,2262,237,39,2186,141,1,0,0,2,1.0,117,12,10,55,1.0,1.0,1.0,1.0,1.0,61,24,1.0,43.0,1,2,1.0,36,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,18221000.0,17604960.0,19154.999976614898,2349.6499994767,30.140000659,5437.240015983801,436.7700029606,93.05999976289999,7791.049999792001,2821.8299979897,84.53000009019999,58.809999764900006,6435.330001046899,25825.529993331897,121986.56898368889,32486.4399930994,44365.010044775496
20,08,210187.0,186386,1010931,524075,486856,87562,45419,42143,245899,123822,122077,1.0,939,194,51,7,6,0,0,7,9,1.0,32,24,2,5,1,24813,24,8,1,3,17,2,15,22,24,67,7,2,0,18,5,8,2,47,1537,486,97,1069,188,25,31,28,52,1.0,143,6,9,34,1.0,1.0,1.0,1.0,1.0,37,13,1.0,36.0,3,6,1.0,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,9747315.0,48012865.0,23738.030002941698,3828.7700062985996,134.3999996964,5252.9000073687,1320.5200016599001,288.11999952940005,5042.7799912992,3108.730004643,72.250002055,40.34999990809999,3020.4499960923995,22684.5000313115,125195.1300236714,21219.019990916502,34575.1799994052
20,09,169273.08999634,156712,829639,425418,404221,47034,24335,22699,266017,132817,133200,1.0,675,122,16,1,3,2,4,4,10,1.0,20,13,5,1,1,1310,1,3,1,0,5,1,1,2,16,39,1,0,0,12,1,5,0,33,1122,237,175,602,77,6,11,147,36,1.0,85,0,0,54,1.0,1.0,1.0,1.0,1.0,33,4,1.0,35.0,3,3,1.0,35,7.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1038942.0,1382977.0,24846.7899511806,1654.8700014648998,66.1700010358,702.6899988097,308.3699991133,209.1100026823,3385.6600088997,1345.5400098691998,381.82000046530004,205.389999842,5037.6099927662,13464.2399959755,81293.65980915091,33252.530028375404,52983.3601682844
20,10,179720.0,126737,665635,339565,326070,20867,10655,10212,310470,156598,153872,1.0,625,91,8,4,1,0,0,2,4,1.0,24,12,6,2,4,24237,24,2,3,7,2,2,24,12,13,47,8,0,1,35,0,5,0,12,971,215,196,728,124,15,9,33,50,1.0,73,0,0,49,1.0,1.0,1.0,1.0,1.0,32,4,1.0,28.0,0,1,1.0,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,2,24795727.0,24795727.0,14773.4300416273,1244.6699939021,10.620000123,126.85999987420001,51.0200006672,36.0599999616,2727.6899961049003,823.7400007499,0.6000000015,157.1099962726,1582.7400010986003,6761.190004776299,100028.23995879371,18571.879974290103,40442.7799926646
20,11,547065.0,311258,1644690,836252,808438,116222,59341,56881,695473,348995,346478,1.0,1821,348,60,11,15,4,1,29,9,1.0,28,22,4,0,2,35418,35,4,1,8,87,58,21,23,53,132,14,1,1,44,4,17,1,14,3652,758,111,3473,270,16,2,28,35,1.0,282,8,5,179,1.0,1.0,1.0,1.0,1.0,79,11,1.0,92.0,13,3,1.0,15,19.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,18899177.0,17411669.0,45070.1800265209,5582.949988945499,376.1200029813,16510.4499815522,1005.0600026115001,362.2500047118,14650.2400335627,4259.0999972298005,392.40000316830003,443.5800006152,20267.6900106144,64162.329992904604,265945.0099626447,68878.930074276,103146.8001768039
20,12,179159.0,201010,1141744,598068,543676,169550,88728,80822,170727,86227,84500,1.0,768,192,54,9,14,3,5,20,6,1.0,31,22,5,1,3,40214,40,2,1,4,24,6,9,17,19,59,8,0,3,82,4,11,0,99,1079,504,71,975,101,8,4,2,4,1.0,119,3,3,231,1.0,1.0,1.0,1.0,1.0,45,5,1.0,188.0,15,4,1.0,18,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,16746.5199776317,1039.2599969804999,7.179999918,4632.5799887705,308.10000032749997,107.9900010238,9907.180012413,1487.7300013520999,116.040000442,20.809999941,15258.190004369102,33369.590051684,63760.2929135422,20649.9200123791,44625.517044247295
