district_2020,ps_2020,gp_2020,reservation_2020
Barmer,Fagliya,Hathla,General (Woman)
Barmer,Pataudi,Simarkhiya,OBC
Barmer,Gudhamalani,Gaadevi,SC
Barmer,Gudhamalani,Gandhvkala,General
Barmer,Gudhamalani,Gudamalani,General (Woman)
Barmer,Gudhamalani,Jeevaniyon Ki Dhani,OBC (Woman)
Barmer,Gudhamalani,Khadali,SC
Barmer,Gudhamalani,Kharva,General (Woman)
Barmer,Gudhamalani,Lunwajageer,General
Barmer,Gudhamalani,Mokhav Khurd,General
Barmer,Gudhamalani,Nagar,General (Woman)
Barmer,Gudhamalani,Naya Nagar,General (Woman)
Barmer,Gudhamalani,Nehron Ka Bass,OBC
Barmer,Fagliya,Mithdi,ST
Barmer,Fagliya,Navapura,General
Barmer,Fagliya,Panchrla,SC
Barmer,Fagliya,Pandarwali,SC
Barmer,Fagliya,Panoria,General
Barmer,Fagliya,Sanvlasi,OBC
Barmer,Fagliya,Sanvlasi,General (Woman)
Barmer,Fagliya,Sata,General
Barmer,Fagliya,Tarala,General (Woman)
Barmer,Gudhamalani,Paaliyali (R),OBC (Woman)
Barmer,Gudhamalani,Piprali,General
Barmer,Gudhamalani,Punjaberi,SC
Barmer,Gudhamalani,Ramji Ka Goal,General (Woman)
Barmer,Gudhamalani,Ramji Ka Gol Phanta,General
Barmer,Gudhamalani,Ratanpura,OBC
Barmer,Gudhamalani,Roli,OBC (Woman)
Barmer,Gudhamalani,Saagarniyon Ke Beri,OBC
Barmer,Gudhamalani,Sidhaswa Harniyan,General
Barmer,Gudhamalani,Sindhaswa Chauhan (Aja Ka Phata) ®,SC (Woman)
Barmer,Gadraroad,Aachraniyon Ki Dhoni,SC (Woman)
Barmer,Gadraroad,Aasadi,SC (Woman)
Barmer,Gadraroad,Balewa,General
Barmer,Gadraroad,Bandasar,ST (Woman)
Barmer,Gadraroad,Bandhra,General
Barmer,Gadraroad,Beejawal,General (Woman)
Barmer,Gadraroad,Chetrodi,SC
Barmer,Gadraroad,Detani (B),SC
Barmer,Gadraroad,Drabha,SC (Woman)
Barmer,Gadraroad,Dudhoda (R),SC
Barmer,Gadraroad,Fogera,General (Woman)
Barmer,Gadraroad,Gadraroad,General (Woman)
Barmer,Gadraroad,Girab,General (Woman)
Barmer,Gadraroad,Harsani,General (Woman)
Barmer,Gadraroad,Jaisindhar Gaon,General (Woman)
Barmer,Gadraroad,Jaisindhar Station,SC
Barmer,Gadraroad,Jhankali,General
Barmer,Gadraroad,Khabdala,General
Barmer,Gadraroad,Khadin,OBC
Barmer,Gadraroad,Khalife Ki Baodi,General (Woman)
Barmer,Gadraroad,Khaniyani,OBC (Woman)
Barmer,Gadraroad,Kharchi,General
Barmer,Gadraroad,Khudani,OBC
Barmer,Gadraroad,Kubariya,SC (Woman)
Barmer,Gadraroad,Magra,ST
Barmer,Gadraroad,Malna,OBC
Barmer,Gadraroad,Panella (R),SC
Barmer,Gadraroad,Ranasar,General
Barmer,Gadraroad,Ratredi Kalan,OBC
Barmer,Gadraroad,Ravatsar,OBC (Woman)
Barmer,Gadraroad,Redana,General (Woman)
Barmer,Gadraroad,Rohidala,OBC (Woman)
Barmer,Gadraroad,Rohini,General
Barmer,Gadraroad,Shahdad Ka Par,General (Woman)
Barmer,Gadraroad,Sundara,General (Woman)
Barmer,Gadraroad,Tamlor,General
Barmer,Gadraroad,Tanumanji,General
Bharatpur,Pahadi,Bamanwadi,OBC
Bharatpur,Pahadi,Bhaisnda,General (Woman)
Bharatpur,Pahadi,Bhori,General
Bharatpur,Pahadi,Bodoli,General
Bharatpur,Pahadi,Chhapra,General (Woman)
Bharatpur,Pahadi,Dhimari,General (Woman)
Bharatpur,Pahadi,Dholet,General (Woman)
Bharatpur,Pahadi,Gangora,General
Bharatpur,Pahadi,Ghatmeeka,General
Bharatpur,Pahadi,Ghiseda,General
Bharatpur,Pahadi,Ghosinga,General
Bharatpur,Pahadi,Gopalgarh,SC
Bharatpur,Pahadi,Jiraheda,General (Woman)
Bharatpur,Pahadi,Jotripipal,OBC (Woman)
Bharatpur,Pahadi,Jotruhalla,General (Woman)
Bharatpur,Pahadi,Kaithawada,General
Bharatpur,Pahadi,Kathol,General
Bharatpur,Pahadi,Khandewala,General
Bharatpur,Pahadi,Khedlanoaabad,SC (Woman)
Bharatpur,Pahadi,Khedli Manna,OBC
Bharatpur,Pahadi,Ladlaka,General
Bharatpur,Pahadi,Ladmka,OBC
Bharatpur,Pahadi,Livasana,OBC
Bharatpur,Pahadi,Maliki,General (Woman)
Bharatpur,Pahadi,Matuki,General (Woman)
Bharatpur,Pahadi,Mungsaka,General (Woman)
Bharatpur,Pahadi,Pahadi,General (Woman)
Bharatpur,Pahadi,Papda,General
Bharatpur,Pahadi,Pathrali,General
Bharatpur,Pahadi,Pipalkheda,General
Bharatpur,Pahadi,Rauf,General (Woman)
Bharatpur,Pahadi,Rauf,SC (Woman)
Bharatpur,Pahadi,Sahsan,General (Woman)
Bharatpur,Pahadi,Satwadi,OBC (Woman)
Bharatpur,Pahadi,Savanler,OBC (Woman)
Bharatpur,Pahadi,Somka,General (Woman)
Barmer,Barmer Rural,Adarsh Chava,General (Woman)
Barmer,Barmer Rural,Adarsh Dunda,OBC (Woman)
Barmer,Barmer Rural,Badmer Gramin,General
Barmer,Barmer Rural,Badmer Magra,General
Barmer,Barmer Rural,Bandra,General (Woman)
Barmer,Barmer Rural,Beriwala Tala,General
Barmer,Barmer Rural,Bharkha,General (Woman)
Barmer,Barmer Rural,Bhurtiya,General (Woman)
Barmer,Barmer Rural,Chaw,ST
Barmer,Barmer Rural,Dablisara,OBC (Woman)
Barmer,Barmer Rural,Dhanne Ka Tla,SC (Woman)
Barmer,Barmer Rural,Dudiyo Ki Dhani,SC
Barmer,Barmer Rural,Galaberry,General (Woman)
Barmer,Barmer Rural,Gangasara,OBC (Woman)
Barmer,Barmer Rural,Hajaniyo Ki Dhani,SC (Woman)
Barmer,Barmer Rural,Jalipa,General (Woman)
Barmer,Barmer Rural,Kapurdi,General (Woman)
Barmer,Barmer Rural,Kaukheda,OBC
Barmer,Barmer Rural,Kavas,General (Woman)
Barmer,Barmer Rural,Khariya Tala,General
Barmer,Barmer Rural,Khudasa,General (Woman)
Barmer,Barmer Rural,Kudla,General
Barmer,Barmer Rural,Lakhetali,SC
Barmer,Barmer Rural,Mangne Ki Dhani,OBC (Woman)
Barmer,Barmer Rural,Matasar,SC
Barmer,Barmer Rural,Motiyaniyo Ka Tla,OBC
Barmer,Barmer Rural,Mundo Ki Dhani,General
Barmer,Barmer Rural,Nokh,OBC
Barmer,Barmer Rural,Ramsar Ka Kua,General
Barmer,Barmer Rural,Rawatsar,General
Barmer,Barmer Rural,Rohili,General (Woman)
Barmer,Barmer Rural,Sanjata,General (Woman)
Barmer,Barmer Rural,Saranu Chimanji,General (Woman)
Barmer,Barmer Rural,Saranu Panji,General
Barmer,Barmer Rural,Sarli,General
Barmer,Barmer Rural,Shivkar,General
Barmer,Barmer Rural,Vidasar,OBC
Barmer,Bayatu,Akdara,General (Woman)
Barmer,Bayatu,Baitu Bheemji,SC
Barmer,Bayatu,Baitu Bhopji,General
Barmer,Bayatu,Baitu Chimanji,General
Barmer,Bayatu,Baitu Panji,General
Barmer,Bayatu,Batadu,General
Barmer,Bayatu,Bheemda,General (Woman)
Barmer,Bayatu,Bhojasar,SC (Woman)
Barmer,Bayatu,Bhuthsara,ST
Barmer,Bayatu,Bodva,General (Woman)
Barmer,Bayatu,Chhitar Ka Par,General (Woman)
Barmer,Bayatu,Chokhala,General (Woman)
Barmer,Bayatu,Hemji Ka Tala,General (Woman)
Barmer,Bayatu,Hudon Ki Dhani,General (Woman)
Barmer,Bayatu,Jaangao Ki Dhani,SC
Barmer,Bayatu,Jhak,OBC
Barmer,Bayatu,Jogasar,OBC (Woman)
Barmer,Bayatu,Khanji Ka Tala,OBC
Barmer,Bayatu,Kheepsar,General (Woman)
Barmer,Bayatu,Khothon Ki Dhani,General
Barmer,Bayatu,Kolu,General (Woman)
Barmer,Bayatu,Kosriya,General
Barmer,Bayatu,Laapla,SC (Woman)
Barmer,Bayatu,Leelala,OBC
Barmer,Bayatu,Lunada,General
Barmer,Bayatu,Madhasar,General
Barmer,Bayatu,Madpura Barwala,SC
Barmer,Bayatu,Nagoni Dhatarwalon Ki Dhani,General (Woman)
Barmer,Bayatu,Narsali Nadi,OBC (Woman)
Barmer,Bayatu,Naya Somesara,General (Woman)
Barmer,Bayatu,Neembaniyon Ki Dhani,OBC (Woman)
Barmer,Bayatu,Nosar,General
Barmer,Bayatu,Panawada,General (Woman)
Barmer,Bayatu,Revali (R),SC (Woman)
Barmer,Bayatu,Saaniyon Ka Tala (R),OBC (Woman)
Barmer,Bayatu,Sevniyala,General
Barmer,Bayatu,Singodiya,General
Barmer,Bayatu,Virendra Nagar,OBC
Barmer,Gida,Chibi,General
Bharatpur,Kumher,Abhora,General
Barmer,Gida,Chidiya,OBC (Woman)
Barmer,Gida,Chimoniyon Ka Dhani,ST (Woman)
Barmer,Gida,Danpura,OBC
Barmer,Gida,Devpura Urf Gogasar,SC
Barmer,Gida,Gida,General (Woman)
Barmer,Gida,Heera Ki Dhani,General (Woman)
Barmer,Gida,Jagram Ki Dhani,SC (Woman)
Barmer,Gida,Jajwa,OBC (Woman)
Barmer,Gida,Jakhda,General
Barmer,Gida,Kanod,General (Woman)
Barmer,Gida,Karaliya Bera,OBC
Bharatpur,Kumher,Ajan,General
Bharatpur,Kumher,Ajau,OBC
Bharatpur,Kumher,Astawan,ST
Barmer,Gida,Kasumbala Bhatiyan,General (Woman)
Barmer,Gida,Kharapar,General (Woman)
Barmer,Gida,Kharda Bharat Singh,General (Woman)
Barmer,Gida,Khokar Purv,General
Barmer,Gida,Khokhsar,General
Barmer,Gida,Khokhsar Paschim,General
Barmer,Gida,Kumpliya,General (Woman)
Barmer,Gida,Lapundra,General
Barmer,Gida,Madoo Ki Dhani,SC (Woman)
Barmer,Gida,Manpura Kharada,OBC (Woman)
Barmer,Gida,Megawalon Ki Basti,SC
Barmer,Gida,Nimba Dhani (R) Hq Chilanadi,OBC (Woman)
Barmer,Gida,Pareu,OBC
Bharatpur,Kumher,Awar,General
Bharatpur,Kumher,Bailarakalan,SC
Bharatpur,Kumher,Baurai,General (Woman)
Bharatpur,Kumher,Baven,SC (Woman)
Bharatpur,Kumher,Bhata Wali,OBC
Barmer,Gida,Patali Nadi,OBC
Barmer,Gida,Punion Ka Tala,General (Woman)
Barmer,Gida,Rateu,General
Bharatpur,Kumher,Birhru,General (Woman)
Barmer,Gida,Ridiyatalar (R),SC
Barmer,Gida,Sahar,General
Barmer,Gida,Santara,General (Woman)
Barmer,Gida,Sawau Mulraj,General (Woman)
Barmer,Gida,Sawau Padansingh,General
Barmer,Gida,Shyampura,ST
Barmer,Gida,Sohda,General
Barmer,Dhorimanna,Aalamsar Khurd,SC (Woman)
Bharatpur,Kumher,Dadu,General
Bharatpur,Kumher,Dahra,SC
Bharatpur,Kumher,Dhanwada,General
Bharatpur,Kumher,Gudawali,SC (Woman)
Bharatpur,Kumher,Gunsara,General (Woman)
Barmer,Gida,Utrani (R),SC (Woman)
Barmer,Dhorimanna,Adarsh Lukhu (R),ST (Woman)
Barmer,Dhorimanna,Andaniyon Ki Dhani,SC
Barmer,Dhorimanna,Arniyali,General (Woman)
Barmer,Dhorimanna,Bhagbhera Ki Beri,General
Barmer,Dhorimanna,Bhalikhal,General
Barmer,Dhorimanna,Bhalisar,General (Woman)
Barmer,Dhorimanna,Bheemthal,General
Barmer,Dhorimanna,Bhilo Ki Dhani Kala,OBC
Barmer,Dhorimanna,Bool,General
Barmer,Dhorimanna,Booth Jaitmal,OBC (Woman)
Barmer,Dhorimanna,Borcharanan,General (Woman)
Bharatpur,Kumher,Helak,OBC (Woman)
Bharatpur,Kumher,Kumha,General
Bharatpur,Kumher,Lakhan,General (Woman)
Bharatpur,Kumher,Mehrawar,OBC (Woman)
Bharatpur,Kumher,Pahua,General (Woman)
Bharatpur,Kaman,Barolidhau,General (Woman)
Bharatpur,Roopwas,Bhawanpura,SC (Woman)
Barmer,Dhorimanna,Chainpura,OBC
Barmer,Dhorimanna,Daboi,General
Barmer,Dhorimanna,Dhorimanna,General
Barmer,Dhorimanna,Dudhu,General
Barmer,Dhorimanna,Dudiya Kalan,General (Woman)
Barmer,Dhorimanna,Godaron Ki Beri,General (Woman)
Barmer,Dhorimanna,Jambhaji Ka Mandir,General (Woman)
Barmer,Dhorimanna,Junakheda (B),General
Barmer,Dhorimanna,Kaoja,SC (Woman)
Barmer,Dhorimanna,Kaushle Ki Dhani (R),OBC (Woman)
Barmer,Dhorimanna,Kharad,SC
Bharatpur,Kumher,Pala,General (Woman)
Bharatpur,Kumher,Paprera,General
Bharatpur,Kumher,Pichumar,SC
Bharatpur,Kumher,Rarh,OBC (Woman)
Bharatpur,Kumher,Reethoti,General (Woman)
Bharatpur,Kumher,Rundh Helak,SC
Bharatpur,Kaman,Bilond,OBC
Bharatpur,Kaman,Chicharwadi,General
Bharatpur,Kaman,Chicharwadi,OBC
Bharatpur,Kaman,Dharamshala,OBC (Woman)
Bharatpur,Kaman,Gadhajan,General (Woman)
Bharatpur,Kaman,Ganvandi,General
Bharatpur,Kaman,Gdhilawati,OBC (Woman)
Bharatpur,Roopwas,Binua,SC
Bharatpur,Roopwas,Burana,General
Bharatpur,Roopwas,Chokora,General
Bharatpur,Roopwas,Dahinagaon,General
Barmer,Dhorimanna,Khume Ki Beri,General
Barmer,Dhorimanna,Koliyana,SC
Barmer,Dhorimanna,Kothala,SC
Barmer,Dhorimanna,Kumharon Ki Beri (B),OBC (Woman)
Barmer,Dhorimanna,Loharwa,General (Woman)
Barmer,Dhorimanna,Lolon Ki Beri,OBC
Barmer,Dhorimanna,Lukhu,General
Barmer,Dhorimanna,Mangta,General (Woman)
Barmer,Dhorimanna,Mayo Ka Tala,OBC
Barmer,Dhorimanna,Meethada Khurd,General (Woman)
Barmer,Dhorimanna,Megvalo Ka Tala,SC (Woman)
Barmer,Dhorimanna,Mehalu,General (Woman)
Bharatpur,Kumher,Sabora,SC
Bharatpur,Kumher,Santruk,OBC
Bharatpur,Kumher,Sent,General (Woman)
Bharatpur,Kumher,Sikrori,General
Bharatpur,Kumher,Sogar,OBC (Woman)
Bharatpur,Kaman,Jurhara,OBC
Bharatpur,Kaman,Karmuka,SC
Bharatpur,Kaman,Luhesar,General
Bharatpur,Kaman,Musepur,General (Woman)
Bharatpur,Kaman,Nandera,General
Bharatpur,Kaman,Olanda,General
Bharatpur,Roopwas,Dhana,OBC
Bharatpur,Roopwas,Doranda,OBC (Woman)
Bharatpur,Roopwas,Dumariya,SC (Woman)
Barmer,Dhorimanna,Muslalmano Ki Dhani,General (Woman)
Barmer,Dhorimanna,Nedinadi,General (Woman)
Barmer,Dhorimanna,Ranasar Kalan,General
Barmer,Dhorimanna,Rohila,OBC
Barmer,Dhorimanna,Shobhala Jaitmal,General (Woman)
Barmer,Dhorimanna,Sudaberi,OBC (Woman)
Bharatpur,Kumher,Takha,OBC
Bharatpur,Kumher,Talfara,General (Woman)
Bharatpur,Kumher,Tamrera,General
Bharatpur,Kumher,Therawar,General (Woman)
Bharatpur,Kumher,Usrani,SC (Woman)
Bharatpur,Kumher,Uwar,General
Bharatpur,Kaman,Palla,General (Woman)
Bharatpur,Kaman,Sablana,General
Bharatpur,Kaman,Sablana,OBC
Bharatpur,Kaman,Sahoeda,General (Woman)
Bharatpur,Kaman,Sunhara,General
Bharatpur,Roopwas,Ibrahimpur,SC
Bharatpur,Roopwas,Jatmasi,OBC (Woman)
Bharatpur,Roopwas,Jotroli,OBC
Bharatpur,Roopwas,Kanjauli,SC (Woman)
Bharatpur,Roopwas,Khansurajpur,General
Bharatpur,Nadbai,Aichera,OBC (Woman)
Bharatpur,Roopwas,Khanua,OBC (Woman)
Bharatpur,Roopwas,Khedathakur,General (Woman)
Bharatpur,Roopwas,Madapura,General
Bharatpur,Nadbai,Akhaigarh,ST
Bharatpur,Nadbai,Atari,General
Bharatpur,Nadbai,Bachamadi,General (Woman)
Bharatpur,Nadbai,Barolichar,OBC (Woman)
Bharatpur,Nadbai,Baroliran,SC (Woman)
Bharatpur,Roopwas,Madoli,General (Woman)
Bharatpur,Roopwas,Maertha,General (Woman)
Bharatpur,Roopwas,Mahalpurchura,SC
Bharatpur,Roopwas,Mahalpurkachhi,General (Woman)
Bharatpur,Bhusawar,Alipur,General
Bharatpur,Nadbai,Behramda,General
Bharatpur,Nadbai,Bhadira,OBC (Woman)
Bharatpur,Nadbai,Dehara,SC (Woman)
Bharatpur,Nadbai,Gadoli,SC (Woman)
Bharatpur,Nadbai,Gagwana,General
Bharatpur,Roopwas,Maloni,General (Woman)
Bharatpur,Roopwas,Milswa,General (Woman)
Bharatpur,Roopwas,Nayagaon,General (Woman)
Bharatpur,Roopwas,Nibhara,OBC
Bharatpur,Roopwas,Noharda,General
Bharatpur,Bhusawar,Bachrain,SC
Bharatpur,Nadbai,Gangroli,OBC
Bharatpur,Nadbai,Hantara,General (Woman)
Bharatpur,Nadbai,Jahangeerpur,General
Bharatpur,Nadbai,Jharkai,General (Woman)
Bharatpur,Nadbai,Karhi,SC
Bharatpur,Roopwas,Odelgaddi,SC
Bharatpur,Roopwas,Pahadpur,General
Bharatpur,Roopwas,Rudawal,SC (Woman)
Bharatpur,Bhusawar,Ballabhgarh,General
Bharatpur,Bhusawar,Barauli,General (Woman)
Bharatpur,Bhusawar,Bavekhar,General (Woman)
Bharatpur,Nadbai,Katara,General (Woman)
Bharatpur,Nadbai,Kawai,General (Woman)
Bharatpur,Nadbai,Khangari,OBC
Bharatpur,Nadbai,Khatoti,General
Bharatpur,Nadbai,Khedi Devi Singh,General (Woman)
Bharatpur,Roopwas,Rundh Roopbas,General
Bharatpur,Roopwas,Sajjanwas,OBC
Bharatpur,Roopwas,Shakkapur,General (Woman)
Bharatpur,Bhusawar,Bhensina,General
Bharatpur,Bhusawar,Chaintoli,General (Woman)
Bharatpur,Bhusawar,Chhounkrwala Kla,SC (Woman)
Bharatpur,Nadbai,Kirili,SC
Bharatpur,Nadbai,Lakhanpur,General
Bharatpur,Nadbai,Luhasa,OBC
Bharatpur,Nadbai,Mai,General (Woman)
Bharatpur,Nadbai,Nam,General
Bharatpur,Roopwas,Sirond,General (Woman)
Bharatpur,Bhusawar,Diwali,ST (Woman)
Bharatpur,Bhusawar,Ghatri,General (Woman)
Bharatpur,Bhusawar,Gougera,General
Bharatpur,Bhusawar,Itamada,SC (Woman)
Bharatpur,Bhusawar,Jharoti,General (Woman)
Bharatpur,Bhusawar,Kamalpura,ST
Bharatpur,Nadbai,Nayawas,SC
Bharatpur,Nadbai,Neyotha,General (Woman)
Bharatpur,Nadbai,Parsavara,General (Woman)
Bharatpur,Nadbai,Peharsar,SC (Woman)
Bharatpur,Bhusawar,Mainapura,General (Woman)
Bharatpur,Bhusawar,Narauli,OBC
Bharatpur,Bhusawar,Nawada,SC (Woman)
Bharatpur,Nadbai,Piprau,OBC (Woman)
Bharatpur,Nadbai,Raisees,SC
Bharatpur,Bhusawar,Nithar,SC
Bharatpur,Bhusawar,Patina,General (Woman)
Bharatpur,Bhusawar,Randhirgarh,General
Bharatpur,Nadbai,Ronija,OBC
Bharatpur,Nadbai,Talchera,SC
Bharatpur,Nadbai,Uonch,General (Woman)
Bharatpur,Deeg,Aau,General
Bharatpur,Bhusawar,Saindhali,OBC (Woman)
Bharatpur,Bhusawar,Salampur Kala,SC
Bharatpur,Bhusawar,Salempur Khurd,ST
Bharatpur,Bhusawar,Suhari,SC
Bharatpur,Nadbai,Utarda,General
Bharatpur,Deeg,Badangarh,SC
Bharatpur,Deeg,Badripur,SC (Woman)
Bharatpur,Deeg,Bahaj,SC
Bharatpur,Deeg,Bandha Choth,OBC (Woman)
Banswara,Gangadtalai,Amaria Pada,ST
Bharatpur,Deeg,Barai,SC (Woman)
Bharatpur,Deeg,Barole Choth,OBC (Woman)
Bharatpur,Deeg,Barole Choth,General (Woman)
Bharatpur,Deeg,Bedham,OBC
Banswara,Gangadtalai,Chalkatalai,ST (Woman)
Banswara,Gangadtalai,Charkani,ST
Banswara,Gangadtalai,Daagal,ST
Banswara,Gangadtalai,Dhaler,ST
Bharatpur,Deeg,Chulhera,OBC (Woman)
Bharatpur,Deeg,Dantlothi,General
Bharatpur,Deeg,Dhamari,OBC
Banswara,Gangadtalai,Gaduli,ST
Banswara,Gangadtalai,Gaminya Hamira,ST
Banswara,Gangadtalai,Ganeshpura,ST (Woman)
Banswara,Gangadtalai,Gangad Talai,ST
Banswara,Gangadtalai,Hadmat,ST
Bharatpur,Deeg,Didawali,OBC (Woman)
Bharatpur,Deeg,Garhi Mewat,General
Bharatpur,Deeg,Guhana,General
Bharatpur,Deeg,Iklhara,OBC
Bharatpur,Deeg,Januthar,General (Woman)
Banswara,Gangadtalai,Handi,ST (Woman)
Banswara,Gangadtalai,Jambudi,ST
Banswara,Gangadtalai,Jharwa Kalan,ST (Woman)
Banswara,Gangadtalai,Jhere Motee,ST (Woman)
Banswara,Gangadtalai,Khodalim,ST (Woman)
Banswara,Gangadtalai,Khunta Galiya,ST (Woman)
Banswara,Gangadtalai,Khunti Bijiya,ST (Woman)
Bharatpur,Deeg,Jatolithoon,General
Bharatpur,Deeg,Kakda,General
Bharatpur,Deeg,Kasoot,OBC
Bharatpur,Deeg,Kheda Brahaman,SC
Banswara,Gangadtalai,Khunti Narji,ST (Woman)
Banswara,Gangadtalai,Lankai,ST
Banswara,Gangadtalai,Moti Timbi,ST (Woman)
Banswara,Gangadtalai,Munna Dungar,ST
Banswara,Gangadtalai,Ram Ka Munna,ST (Woman)
Banswara,Gangadtalai,Rohanvadi,ST (Woman)
Banswara,Gangadtalai,Rohniya,ST
Bharatpur,Deeg,Khoh,OBC (Woman)
Bharatpur,Deeg,Khohri,General (Woman)
Bharatpur,Deeg,Korer,General
Bharatpur,Deeg,Kuchawati,General (Woman)
Bharatpur,Deeg,Mawai,General (Woman)
Banswara,Gangadtalai,Saliya,ST
Banswara,Gangadtalai,Sallopat,ST (Woman)
Banswara,Gangadtalai,Sand Nani,ST
Banswara,Gangadtalai,Sandmotti,ST (Woman)
Banswara,Gangadtalai,Shehergarh,ST (Woman)
Banswara,Gangadtalai,Tandi Nani,ST
Bharatpur,Deeg,Moroli,SC
Bharatpur,Deeg,Nigohi,SC (Woman)
Bharatpur,Deeg,Panhori,General (Woman)
Bharatpur,Deeg,Parmdra,General (Woman)
Baran,Shahbad,Aagar,General (Woman)
Bharatpur,Deeg,Pasopa,General
Bharatpur,Deeg,Pasta,General (Woman)
Bharatpur,Deeg,Sanwai,General
Bharatpur,Deeg,Sheeswada,General (Woman)
Bharatpur,Deeg,Sinsini,General
Bharatpur,Deeg,Songaon,General
Baran,Shahbad,Ajaroda,ST
Baran,Shahbad,Balda,General (Woman)
Baran,Shahbad,Bamangawa,General
Baran,Shahbad,Beechi,General
Baran,Shahbad,Beelkheda Dang,ST
Baran,Shahbad,Beelkheda Mal,General (Woman)
Bharatpur,Deeg,Syorawali,General (Woman)
Bharatpur,Deeg,Toda,General (Woman)
Baran,Shahbad,Beta,General (Woman)
Baran,Shahbad,Bhoyal,SC (Woman)
Baran,Shahbad,Danta,SC
Baran,Shahbad,Dewari,ST
Baran,Shahbad,Digwani,SC (Woman)
Baran,Shahbad,Gadreta,SC
Baran,Shahbad,Ganeshpura,General (Woman)
Baran,Shahbad,Haatdi,ST (Woman)
Baran,Shahbad,Kailwara,General (Woman)
Baran,Shahbad,Kasba Nonera,General (Woman)
Baran,Shahbad,Kasbathana,ST
Baran,Shahbad,Khanda Sahrol,General
Baran,Shahbad,Khataka,General
Baran,Shahbad,Khushiyara,General
Baran,Shahbad,Mahodra,General (Woman)
Baran,Shahbad,Mazhari,ST (Woman)
Baran,Shahbad,Mudiyar,General
Baran,Shahbad,Natai,General (Woman)
Baran,Shahbad,Niwadi,ST (Woman)
Baran,Shahbad,Ougad,SC
Baran,Shahbad,Pipalkheri,OBC
Baran,Shahbad,Rajpur,General (Woman)
Baran,Shahbad,Sahabad,General
Baran,Shahbad,Samraniya,SC (Woman)
Baran,Shahbad,Sandokra,ST
Baran,Shahbad,Sanwara,General
Baran,Shahbad,Semli Phatak,ST (Woman)
Baran,Shahbad,Shubhghara,ST (Woman)
Baran,Shahbad,Uni,ST
Baran,Kishanganj,Aasnawar,General (Woman)
Baran,Kishanganj,Badipura,General (Woman)
Baran,Kishanganj,Bajarang Garh,General
Baran,Kishanganj,Bakanpura,General
Baran,Kishanganj,Bandakhurd,ST (Woman)
Baran,Kishanganj,Bansthuni,General (Woman)
Baran,Kishanganj,Baruni,General
Baran,Kishanganj,Bhanwargarh,ST (Woman)
Baran,Kishanganj,Boilasgarh,SC (Woman)
Baran,Kishanganj,Brajnagar,General (Woman)
Baran,Kishanganj,Chatraganj,General
Baran,Kishanganj,Cheenod,General (Woman)
Baran,Kishanganj,Deegodpar,General (Woman)
Baran,Kishanganj,Faldi,ST
Baran,Kishanganj,Ganeshpura,SC
Baran,Kishanganj,Garda,ST
Baran,Kishanganj,Garda,General
Baran,Kishanganj,Ghatti,SC
Baran,Kishanganj,Ghatti,ST
Baran,Mangrol,Bamorikalan,General
Banswara,Gadhi,Adore,ST (Woman)
Baran,Kishanganj,Jalwara,ST (Woman)
Baran,Kishanganj,Kaglabamori,ST (Woman)
Baran,Kishanganj,Kankdara,General (Woman)
Baran,Kishanganj,Karwari Kalan,SC
Baran,Kishanganj,Khalda,ST
Baran,Kishanganj,Khandela,SC (Woman)
Baran,Kishanganj,Khayavda,General
Baran,Mangrol,Hingonia,General (Woman)
Baran,Mangrol,Jaloda Tejaji,SC
Baran,Mangrol,Mahalpur,ST
Baran,Mangrol,Mau,General (Woman)
Baran,Mangrol,Siswali,General
Banswara,Gadhi,Agarpura,ST (Woman)
Banswara,Gadhi,Amja,ST
Baran,Kishanganj,Kishangarj,ST
Baran,Kishanganj,Nahargarh,ST
Baran,Kishanganj,Pachalavada,ST
Baran,Mangrol,Tisaya,General (Woman)
Banswara,Gadhi,Asan,ST (Woman)
Banswara,Gadhi,Asoda,ST
Banswara,Gadhi,Bakhatpura,ST (Woman)
Banswara,Gadhi,Bedva,ST
Banswara,Gadhi,Bhagora,ST
Baran,Kishanganj,Paraniya,General (Woman)
Baran,Kishanganj,Pinjana,General
Baran,Kishanganj,Pipalda Kalan,General (Woman)
Baran,Kishanganj,Ramgarh,General (Woman)
Banswara,Gadhi,Bhimpur,ST
Banswara,Gadhi,Bhimsour,ST (Woman)
Banswara,Gadhi,Bori,ST (Woman)
Baran,Kishanganj,Rampurai Todiya,General (Woman)
Baran,Kishanganj,Ranibadod,ST (Woman)
Banswara,Gadhi,Choupasang,ST (Woman)
Banswara,Gadhi,Daduka,ST (Woman)
Baran,Kishanganj,Relawan,General
Baran,Kishanganj,Sakarawada,OBC
Banswara,Gadhi,Dkarkundi,ST
Banswara,Gadhi,Gopinath Ka Gada,ST
Banswara,Gadhi,Jhalo Ka Gada,ST
Banswara,Gadhi,Karanpur,ST (Woman)
Banswara,Gadhi,Kheda,ST
Banswara,Gadhi,Kheran Ka Parda,ST (Woman)
Baran,Kishanganj,Seemlod,ST
Baran,Kishanganj,Sewani,General
Baran,Kishanganj,Shobhagpura,General
Baran,Kishanganj,Sunwas,ST (Woman)
Banswara,Gadhi,Khodan,ST
Banswara,Gadhi,Kotda Bada,ST (Woman)
Banswara,Gadhi,Lasada,ST
Banswara,Gadhi,Lohariya,ST (Woman)
Banswara,Gadhi,Madelva,ST
Banswara,Gadhi,Metwala,ST
