district,block,elex_gp,lgd_gp,lgd_gp_code,match_distance,gp_match_type,key_2010
Sant Kabeer Nagar,Khalilabad,Mainsir,Mainsir,85942,0,exact,up2010__row30820
Sant Kabeer Nagar,Khalilabad,Mailani,Mainsir,85942,0.19047619047619044,fuzzy,up2010__row46
Sant Kabeer Nagar,Khalilabad,Sarauli Chaharum,Sarauli Cheharum,85962,0.06388888888888886,fuzzy,up2010__row37083
Sant Kabeer Nagar,Khalilabad,Sarauli,Sarauli Cheharum,85962,0.18750000000000006,fuzzy,up2010__row1496
Sant Kabeer Nagar,Mehdawal,Bankata,Bankasia,85976,0.130952380952381,fuzzy,up2010__row23039
Sant Kabeer Nagar,Mehdawal,Banakasiyaa,Bankasia,85976,0.19507575757575754,fuzzy,up2010__row23061
Sant Kabeer Nagar,Mehdawal,Bharwaliya Chaube,Bharwalia Chaubey,85986,0.039215686274509866,fuzzy,up2010__row26586
Sant Kabeer Nagar,Mehdawal,Bharwaliya Pandey,Bharwalia Chaubey,85986,0.1568627450980393,fuzzy,up2010__row26587
Sant Kabeer Nagar,Mehdawal,Nandaur,Nandaur,86020,0,exact,up2010__row18141
Sant Kabeer Nagar,Mehdawal,Naudari,Nandaur,86020,0.19047619047619044,fuzzy,up2010__row19282
Sant Kabeer Nagar,Nathnagar,Bhogipura,Bhogipur,86057,0.037037037037037104,fuzzy,up2010__row27451
Sant Kabeer Nagar,Nathnagar,Bhagotipur,Bhogipur,86057,0.10833333333333345,fuzzy,up2010__row26162
Sant Kabeer Nagar,Nathnagar,Kadsar,Kadsar,86079,0,exact,up2010__row5304
Sant Kabeer Nagar,Nathnagar,Kadsara,Kadsar,86079,0.04761904761904765,fuzzy,up2010__row5307
Sant Kabeer Nagar,Nathnagar,Natwa,Natwa,86106,0,exact,up2010__row18036
Sant Kabeer Nagar,Nathnagar,Nagwa,Natwa,86106,0.13333333333333336,fuzzy,up2010__row18027
Sant Kabeer Nagar,Semriyawa,Parsadpur,Parsadpur,86299,0,exact,up2010__row20245
Sant Kabeer Nagar,Semriyawa,MADARPUR,Parsadpur,86299,0.16335978835978843,fuzzy,up2010__row28288
Sant Ravidas Nagar,Aurain,Ahimanpur,Ahimanpur,86327,0,exact,up2010__row51139
Sant Ravidas Nagar,Aurain,Sahaspur,Ahimanpur,86327,0.19444444444444453,fuzzy,up2010__row37374
Sant Ravidas Nagar,Aurain,Chakbira,Chak Beera,86347,0.14166666666666666,fuzzy,up2010__row11234
Sant Ravidas Nagar,Aurain,Chakora,Chak Beera,86347,0.18095238095238095,fuzzy,up2010__row51122
Sant Ravidas Nagar,Aurain,Garauli,Garauli,86363,0,exact,up2010__row51145
Sant Ravidas Nagar,Aurain,Sarauli,Garauli,86363,0.09523809523809525,fuzzy,up2010__row51132
Sant Ravidas Nagar,Aurain,Ghamaapur,Ghamahapur,86365,0.033333333333333416,fuzzy,up2010__row51119
Sant Ravidas Nagar,Aurain,Ghatampur,Ghamahapur,86365,0.14537037037037034,fuzzy,up2010__row51140
Sant Ravidas Nagar,Aurain,Lasmadiya,Lasmariya,86392,0.07407407407407415,fuzzy,up2010__row51137
Sant Ravidas Nagar,Aurain,Lasmana,Lasmariya,86392,0.1587301587301588,fuzzy,up2010__row51105
Sant Ravidas Nagar,Aurain,Naktapur,Nakata Pur,86402,0.10833333333333345,fuzzy,up2010__row17733
Sant Ravidas Nagar,Aurain,Kansapur,Nakata Pur,86402,0.1892857142857144,fuzzy,up2010__row51110
Sant Ravidas Nagar,Aurain,Rampur,Rampur,86416,0,exact,up2010__row32480
Sant Ravidas Nagar,Aurain,Raamaapur,Rampur,86416,0.11111111111111122,fuzzy,up2010__row51150
Sant Ravidas Nagar,Bhadohi,Kuraiya,Kuraiya,86491,0,exact,up2010__row7162
Sant Ravidas Nagar,Bhadohi,Puramoriya,Kuraiya,86491,0.18095238095238095,fuzzy,up2010__row51220
Sant Ravidas Nagar,Bhadohi,Musilatpur,Musilatpur,86505,0,exact,up2010__row30524
Sant Ravidas Nagar,Bhadohi,Mallupur,Musilatpur,86505,0.1892857142857144,fuzzy,up2010__row51222
Sant Ravidas Nagar,Bhadohi,Pipparis,Pipris,86514,0.08333333333333338,fuzzy,up2010__row21201
Sant Ravidas Nagar,Bhadohi,Pipiri,Pipris,86514,0.17777777777777778,fuzzy,up2010__row21181
Sant Ravidas Nagar,Bhadohi,Rajipur,Ramipur,86521,0.09523809523809525,fuzzy,up2010__row51223
Sant Ravidas Nagar,Bhadohi,Raimalpur,Ramipur,86521,0.12169312169312176,fuzzy,up2010__row33311
Sant Ravidas Nagar,Deegh,Baraippur,Baraipur,86552,0.037037037037037104,fuzzy,up2010__row51183
Sant Ravidas Nagar,Deegh,Baripur,Baraipur,86552,0.04166666666666672,fuzzy,up2010__row24719
Sant Ravidas Nagar,Deegh,Bharatpur,Baraipur,86552,0.11574074074074082,fuzzy,up2010__row51185
Sant Ravidas Nagar,Deegh,Arai,Baraipur,86552,0.1666666666666667,fuzzy,up2010__row2687
Sant Ravidas Nagar,Deegh,Ibrapur,Baraipur,86552,0.18650793650793648,fuzzy,up2010__row3878
Sant Ravidas Nagar,Deegh,Khanapur,Khanapur,86592,0,exact,up2010__row51176
Sant Ravidas Nagar,Deegh,Khemapur,Khanapur,86592,0.1666666666666667,fuzzy,up2010__row9066
Sant Ravidas Nagar,Deegh,Raiyapur,Raiyapur,86613,0,exact,up2010__row51196
Sant Ravidas Nagar,Deegh,Baliyapur,Raiyapur,86613,0.11574074074074082,fuzzy,up2010__row51174
Sant Ravidas Nagar,Gyanpur,Bhidiura,Bhidiura,86639,0,exact,up2010__row26977
Sant Ravidas Nagar,Gyanpur,Bhidaura,Bhidiura,86639,0.15476190476190485,fuzzy,up2010__row26953
Sant Ravidas Nagar,Gyanpur,Gaharpur,Gaharpur,86657,0,exact,up2010__row9804
Sant Ravidas Nagar,Gyanpur,Jauharpur,Gaharpur,86657,0.11574074074074082,fuzzy,up2010__row13986
Sant Ravidas Nagar,Gyanpur,Raipur,Raipur,86709,0,exact,up2010__row32824
Sant Ravidas Nagar,Gyanpur,Ramaipur,Raipur,86709,0.08333333333333338,fuzzy,up2010__row31656
Sant Ravidas Nagar,Gyanpur,Sarai Rajputan,Sarai Rajputani,86717,0.0222222222222222,fuzzy,up2010__row36555
Sant Ravidas Nagar,Gyanpur,Samhair Rajputani,Sarai Rajputani,86717,0.07254901960784323,fuzzy,up2010__row36546
Sant Ravidas Nagar,Abholi,Gaura,Gaura,86758,0,exact,up2010__row51265
Sant Ravidas Nagar,Abholi,Gadora,Gaura,86758,0.17777777777777778,fuzzy,up2010__row51262
Sant Ravidas Nagar,Suriyawan,Haripur,Haripur,86765,0,exact,up2010__row40122
Sant Ravidas Nagar,Suriyawan,Chhatripur,Haripur,86765,0.09999999999999999,fuzzy,up2010__row12272
Sant Ravidas Nagar,Suriyawan,Makanpur,Makanpur,86788,0,exact,up2010__row27651
Sant Ravidas Nagar,Suriyawan,Manapur,Makanpur,86788,0.08928571428571432,fuzzy,up2010__row28422
Shahjahnapur,Bhavlakheda,Atakhurd,Ata Khurd,86883,0.037037037037037104,fuzzy,up2010__row3437
Shahjahnapur,Bhavlakheda,Satwan Khurd,Ata Khurd,86883,0.08333333333333338,fuzzy,up2010__row36221
Shahjahnapur,Jaitipur,Shikarpur,Shikarpur,87059,0,exact,up2010__row35607
Shahjahnapur,Jaitipur,Hirpur,Shikarpur,87059,0.11111111111111122,fuzzy,up2010__row40599
Shahjahnapur,Nigonhi,Mahammadpur,Mahmadpur,87366,0.09764309764309766,fuzzy,up2010__row28982
Shahjahnapur,Nigonhi,Hamzapur,Mahmadpur,87366,0.16335978835978843,fuzzy,up2010__row39860
Shahjahnapur,Puwaya,Jathiyapur Buzurg,Jathiapur Buzurg,87422,0.019607843137254888,fuzzy,up2010__row41890
Shahjahnapur,Puwaya,Matiuria Bujurg,Jathiapur Buzurg,87422,0.19166666666666676,fuzzy,up2010__row41881
Shahjahnapur,Tilhar,Hawaspur,Havaspur,87545,0.08333333333333338,fuzzy,up2010__row40286
Shahjahnapur,Tilhar,Chkadapur,Havaspur,87545,0.19444444444444453,fuzzy,up2010__row12244
Shravasti,Gilola,Moharnia,Mohrniya,87693,0.08333333333333338,fuzzy,up2010__row31086
Shravasti,Gilola,Gohaniya,Mohrniya,87693,0.1666666666666667,fuzzy,up2010__row10664
Shravasti,Hariharpur Rani,Pureadhri,Pure Adhari,87752,0.06060606060606061,fuzzy,up2010__row21631
Shravasti,Hariharpur Rani,Purakheri,Pure Adhari,87752,0.19044612794612809,fuzzy,up2010__row21635
Siddharth Nagar,Badhni,Aurhawa,Aurahawa,87982,0.13690476190476192,fuzzy,up2010__row4890
Siddharth Nagar,Badhni,VaragDawa,Aurahawa,87982,0.19444444444444453,fuzzy,up2010__row34399
Siddharth Nagar,Bhanwaapur,Sikta,Sikta,88115,0,exact,up2010__row37668
Siddharth Nagar,Bhanwaapur,Sikautha,Sikta,88115,0.19166666666666676,fuzzy,up2010__row37803
Siddharth Nagar,Dumriaganj,Deipar,Deaipar,88199,0.130952380952381,fuzzy,up2010__row16632
Siddharth Nagar,Dumriaganj,Devaria,Deaipar,88199,0.17857142857142858,fuzzy,up2010__row16797
Siddharth Nagar,Dumriaganj,MahUvara,Mahuara,88236,0.04166666666666672,fuzzy,up2010__row29346
Siddharth Nagar,Dumriaganj,Ahiraula,Mahuara,88236,0.18650793650793648,fuzzy,up2010__row3310
Siddharth Nagar,Dumriaganj,Malhwar,Mahuara,88236,0.19047619047619044,fuzzy,up2010__row28782
Siddharth Nagar,Dumriaganj,Mahuakhu,Mahuwakhurd,88237,0.09090909090909088,fuzzy,up2010__row29268
Siddharth Nagar,Dumriaganj,Majhuwakhas,Mahuwakhurd,88237,0.18181818181818185,fuzzy,up2010__row28007
Siddharth Nagar,Dumriaganj,Parsa,Parsa,88242,0,exact,up2010__row20210
Siddharth Nagar,Dumriaganj,Parsaいまd,Parsa,88242,0.12500000000000006,fuzzy,up2010__row20236
Siddharth Nagar,Dumriaganj,Parsahusen,Parsa,88242,0.1666666666666667,fuzzy,up2010__row20272
Siddharth Nagar,Dumriaganj,Rathaina,Rathaina,88255,0,exact,up2010__row31497
Siddharth Nagar,Dumriaganj,Taraina,Rathaina,88255,0.08928571428571432,fuzzy,up2010__row15166
Siddharth Nagar,Itwa,Kapiya,Kapia,88309,0.05555555555555556,fuzzy,up2010__row5531
Siddharth Nagar,Itwa,Kapia Lohti,Kapia,88309,0.18181818181818185,fuzzy,up2010__row5533
Siddharth Nagar,Itwa,Pipra Chhangat,Pipra Chhangat,88338,0,exact,up2010__row21047
Siddharth Nagar,Itwa,Piprapathan,Pipra Chhangat,88338,0.19220779220779224,fuzzy,up2010__row1533
Siddharth Nagar,Itwa,Sisva,Siswa,88354,0.13333333333333336,fuzzy,up2010__row38256
Siddharth Nagar,Itwa,Sirsia,Siswa,88354,0.17777777777777778,fuzzy,up2010__row38123
Siddharth Nagar,Jogiya,Kathana,Katahana,88389,0.13690476190476192,fuzzy,up2010__row5163
Siddharth Nagar,Jogiya,Kadjahava,Katahana,88389,0.19444444444444453,fuzzy,up2010__row5299
Siddharth Nagar,Jogiya,Lakhanpara,Lakhanpara,88396,0,exact,up2010__row33522
Siddharth Nagar,Jogiya,Lakhanpar,Lakhanpara,88396,0.033333333333333416,fuzzy,up2010__row33547
Siddharth Nagar,Khuniyav,Banagai,Bangai,88509,0.10317460317460315,fuzzy,up2010__row23080
Siddharth Nagar,Khuniyav,Bhangwa,Bangai,88509,0.1507936507936509,fuzzy,up2010__row26177
Siddharth Nagar,Khuniyav,Bargadi,Bangai,88509,0.1507936507936509,fuzzy,up2010__row668
Siddharth Nagar,Khuniyav,Karahi,Karhi,88544,0.05555555555555556,fuzzy,up2010__row5897
Siddharth Nagar,Khuniyav,Karahiagosai,Karhi,88544,0.1944444444444444,fuzzy,up2010__row5894
Siddharth Nagar,Khuniyav,Kharakhari,Khaira Khas,88547,0.1575757575757576,fuzzy,up2010__row517
Siddharth Nagar,Khuniyav,Karonda Khalsa,Khaira Khas,88547,0.17965367965367968,fuzzy,up2010__row6000
Siddharth Nagar,Khuniyav,Khair,Khaira Khas,88547,0.18181818181818185,fuzzy,up2010__row9148
Siddharth Nagar,Mithwal,Asnahari,Asnahara,88644,0.08333333333333338,fuzzy,up2010__row48778
Siddharth Nagar,Mithwal,Aasanhara,Asnahara,88644,0.1620370370370371,fuzzy,up2010__row48774
Siddharth Nagar,Mithwal,Bargadi,Bargadi,88657,0,exact,up2010__row48759
Siddharth Nagar,Mithwal,Bargdi,Bargadi,88657,0.04761904761904765,fuzzy,up2010__row23463
Siddharth Nagar,Mithwal,Golhaura,Golhaura,88684,0,exact,up2010__row48781
Siddharth Nagar,Mithwal,Gohar,Golhaura,88684,0.12500000000000006,fuzzy,up2010__row48744
Siddharth Nagar,Naugadh,Hardaspur,Haradaspur,88765,0.07037037037037047,fuzzy,up2010__row39963
Siddharth Nagar,Naugadh,Wardpur,Haradaspur,88765,0.18095238095238095,fuzzy,up2010__row34463
Siddharth Nagar,Naugadh,Sarauta,Sarauta,88798,0,exact,up2010__row37065
Siddharth Nagar,Naugadh,Karauti,Sarauta,88798,0.19047619047619044,fuzzy,up2010__row5990
Siddharth Nagar,UskaBazar,Chorai,Chorwar,88864,0.1507936507936509,fuzzy,up2010__row12071
Siddharth Nagar,UskaBazar,Chokhar,Chorwar,88864,0.19047619047619044,fuzzy,up2010__row12067
Sitapur,Ailiya,Nairi Kala,Pipri Kalan,88962,0.1575757575757576,fuzzy,up2010__row19196
Sitapur,Ailiya,Pipari Kala,Pipri Kalan,88962,0.1772727272727273,fuzzy,up2010__row21184
Sitapur,Biswan,Sirsa Kala,Sirsa Kalan,89147,0.03030303030303033,fuzzy,up2010__row38101
Sitapur,Biswan,Pipra Kala,Sirsa Kalan,89147,0.1575757575757576,fuzzy,up2010__row21037
Sitapur,Gondlamau,Asal,Asal,89156,0,exact,up2010__row3108
Sitapur,Gondlamau,Vaishali,Asal,89156,0.1666666666666667,fuzzy,up2010__row35186
Sitapur,Machhrehta,Gauriya,Gauriya,89508,0,exact,up2010__row10803
Sitapur,Machhrehta,Gaderiya,Gauriya,89508,0.130952380952381,fuzzy,up2010__row9662
Sitapur,Mahmudabad,Kisunpur,Kishunpur,89581,0.037037037037037104,fuzzy,up2010__row46962
Sitapur,Mahmudabad,Sukipur,Kishunpur,89581,0.16931216931216936,fuzzy,up2010__row46961
Sitapur,Mahmudabad,Shahpur,Shahpur,89608,0,exact,up2010__row46983
Sitapur,Mahmudabad,Shahinpurkheria,Shahpur,89608,0.17777777777777778,fuzzy,up2010__row35596
Sitapur,Mahmudabad,Sohariya,Sohariya,89612,0,exact,up2010__row39611
Sitapur,Mahmudabad,Hareya,Sohariya,89612,0.18055555555555555,fuzzy,up2010__row46975
Sitapur,Maholi,Raipur,Raipur,89665,0,exact,up2010__row32806
Sitapur,Maholi,Wratpur,Raipur,89665,0.1507936507936509,fuzzy,up2010__row47053
Sitapur,Pisawan,Maathan,Mathan,89933,0.130952380952381,fuzzy,up2010__row29515
Sitapur,Pisawan,Mahタニyan,Mathan,89933,0.18055555555555555,fuzzy,up2010__row28933
Sitapur,Pisawan,Sarithapur,Sariapur,89953,0.06666666666666678,fuzzy,up2010__row36962
Sitapur,Pisawan,Salarpur,Sariapur,89953,0.130952380952381,fuzzy,up2010__row37144
Sonbhadra,Chatra,Karaudia,Karaundiya,90287,0.06666666666666678,fuzzy,up2010__row51825
Sonbhadra,Chatra,Karwaniyan,Karaundiya,90287,0.13333333333333336,fuzzy,up2010__row51791
Sonbhadra,Duddhi,Kataudhi,Kataudhi,90391,0,exact,up2010__row51603
Sonbhadra,Duddhi,Katauli,Kataudhi,90391,0.130952380952381,fuzzy,up2010__row51602
Sonbhadra,Duddhi,Mahuria,Mahuariya,90395,0.14550264550264563,fuzzy,up2010__row51594
Sonbhadra,Duddhi,Karahiya,Mahuariya,90395,0.16335978835978843,fuzzy,up2010__row51627
Sonbhadra,Duddhi,Mahuli,Mahuli,90396,0,exact,up2010__row51622
Sonbhadra,Duddhi,Mazhauli,Mahuli,90396,0.08333333333333338,fuzzy,up2010__row51604
Sonbhadra,Ghorawal,Imlipokhar,Amli Pokhar,90414,0.14949494949494946,fuzzy,up2010__row51774
Sonbhadra,Ghorawal,Bagpokhar,Amli Pokhar,90414,0.19528619528619526,fuzzy,up2010__row24556
Sonbhadra,Ghorawal,Vardia,Bardiya,90422,0.1507936507936509,fuzzy,up2010__row51737
Sonbhadra,Ghorawal,Kadiya,Bardiya,90422,0.1507936507936509,fuzzy,up2010__row51770
Sonbhadra,Ghorawal,Kanhaari,Kanhari,90454,0.04166666666666672,fuzzy,up2010__row51776
Sonbhadra,Ghorawal,Kingari,Kanhari,90454,0.19047619047619044,fuzzy,up2010__row6604
Sonbhadra,Ghorawal,Khuthan,Khutaha,90465,0.1507936507936509,fuzzy,up2010__row51754
Sonbhadra,Ghorawal,Khutanian,Khutaha,90465,0.1587301587301588,fuzzy,up2010__row8849
Sonbhadra,Ghorawal,Kolkadi,Koladiha,90469,0.130952380952381,fuzzy,up2010__row7948
Sonbhadra,Ghorawal,Koldiha,Koladiha,90469,0.13690476190476192,fuzzy,up2010__row51734
Sonbhadra,Ghorawal,Sirsai,Sirsain,90510,0.04761904761904765,fuzzy,up2010__row51769
Sonbhadra,Ghorawal,Sirsia,Sirsain,90510,0.10317460317460315,fuzzy,up2010__row38130
Sonbhadra,Myorpur,Kudri,Kudari,90557,0.05555555555555556,fuzzy,up2010__row51849
Sonbhadra,Myorpur,Kakri,Kudari,90557,0.17777777777777778,fuzzy,up2010__row4990
Sonbhadra,Myorpur,Nadhira,Nadhira,90568,0,exact,up2010__row51838
Sonbhadra,Myorpur,Dadhihra,Nadhira,90568,0.18650793650793648,fuzzy,up2010__row14539
Sonbhadra,Robertsganj,Bahuar,Bahuar,90642,0,exact,up2010__row24451
Sonbhadra,Robertsganj,Bahua,Bahuar,90642,0.05555555555555556,fuzzy,up2010__row24448
Sonbhadra,Robertsganj,Badhuwari,Bahuar,90642,0.11111111111111122,fuzzy,up2010__row23006
Sonbhadra,Robertsganj,Barank,Barak,90646,0.05555555555555556,fuzzy,up2010__row23680
Sonbhadra,Robertsganj,Mubarakpur,Barak,90646,0.1666666666666667,fuzzy,up2010__row30384
Sonbhadra,Robertsganj,Barawan,Bargawn,90648,0.09523809523809525,fuzzy,up2010__row23563
Sonbhadra,Robertsganj,Badgaon,Bargawn,90648,0.19047619047619044,fuzzy,up2010__row51717
Sonbhadra,Robertsganj,Basauli,Bashauli,90651,0.04166666666666672,fuzzy,up2010__row24238
Sonbhadra,Robertsganj,Badhauli,Bashauli,90651,0.08333333333333338,fuzzy,up2010__row22932
Sonbhadra,Robertsganj,Babhanouli,Bashauli,90651,0.14166666666666666,fuzzy,up2010__row51677
Sonbhadra,Robertsganj,Bhadkana,Bharkana,90656,0.08333333333333338,fuzzy,up2010__row26295
Sonbhadra,Robertsganj,Budharkala,Bharkana,90656,0.14166666666666666,fuzzy,up2010__row25233
Sonbhadra,Robertsganj,Dehri,Deori,90666,0.13333333333333336,fuzzy,up2010__row51695
Sonbhadra,Robertsganj,Devari,Deori,90666,0.17777777777777778,fuzzy,up2010__row51714
Sonbhadra,Robertsganj,Harhua,Harhuna,90672,0.04761904761904765,fuzzy,up2010__row51696
Sonbhadra,Robertsganj,Bharuha,Harhuna,90672,0.1507936507936509,fuzzy,up2010__row51692
Sonbhadra,Robertsganj,Karari,Karari,90681,0,exact,up2010__row5902
Sonbhadra,Robertsganj,Karaki,Karari,90681,0.11111111111111106,fuzzy,up2010__row51691
Sonbhadra,Robertsganj,Lasra,Lashra,90689,0.05555555555555556,fuzzy,up2010__row51672
Sonbhadra,Robertsganj,Lohra,Lashra,90689,0.17777777777777778,fuzzy,up2010__row34194
Sonbhadra,Robertsganj,Mangurahi,Mangurahi,90696,0,exact,up2010__row27795
Sonbhadra,Robertsganj,Gaurahi,Mangurahi,90696,0.12169312169312176,fuzzy,up2010__row10724
Sonbhadra,Robertsganj,Petrahi,Petrahi,90718,0,exact,up2010__row21697
Sonbhadra,Robertsganj,Kekrahi,Petrahi,90718,0.19047619047619044,fuzzy,up2010__row7396
Sonbhadra,Robertsganj,Pipiri,Pipari,90719,0.17777777777777778,fuzzy,up2010__row51718
Sonbhadra,Robertsganj,Papi,Pipari,90719,0.19444444444444453,fuzzy,up2010__row51689
Sultanpur,Bhaiyya,Sansaripur,Sansaripur,90963,0,exact,up2010__row37300
Sultanpur,Bhaiyya,Salarpur,Sansaripur,90963,0.14166666666666666,fuzzy,up2010__row37146
Sultanpur,Dhanpat Ganj,Mahmandipura,Mahmandi Pur,91085,0.055555555555555705,fuzzy,up2010__row29006
Sultanpur,Dhanpat Ganj,Mahmudpur,Mahmandi Pur,91085,0.14814814814814825,fuzzy,up2010__row29029
Sultanpur,Dhanpat Ganj,Pratapur,Ratapur,91100,0.04166666666666672,fuzzy,up2010__row21896
Sultanpur,Dhanpat Ganj,Rataipur,Ratapur,91100,0.04166666666666672,fuzzy,up2010__row31574
Sultanpur,Doobepur,Dullapur,Dulahapur,91191,0.11574074074074082,fuzzy,up2010__row48182
Sultanpur,Doobepur,Alahdadpur,Dulahapur,91191,0.14537037037037034,fuzzy,up2010__row2815
Sultanpur,Doobepur,Hasanpur,Hasanpur,91195,0,exact,up2010__row48187
Sultanpur,Doobepur,Bhagwanpur,Hasanpur,91195,0.14166666666666666,fuzzy,up2010__row26085
Sultanpur,Doobepur,Lolepur,Lolepur,91207,0,exact,up2010__row34157
Sultanpur,Doobepur,Aflepur,Lolepur,91207,0.19047619047619044,fuzzy,up2010__row2310
Sultanpur,Jaisinghpur,Ayubpur,Ayubpur,91365,0,exact,up2010__row2678
Sultanpur,Jaisinghpur,Chaubepur,Ayubpur,91365,0.1587301587301588,fuzzy,up2010__row12177
Sultanpur,Jaisinghpur,Basaippur,Basakpur,91367,0.11574074074074082,fuzzy,up2010__row24161
Sultanpur,Jaisinghpur,Hasrampur,Basakpur,91367,0.19444444444444453,fuzzy,up2010__row40371
Sultanpur,Jaisinghpur,Bhairaonpur,Bhairopur,91370,0.06060606060606061,fuzzy,up2010__row27345
Sultanpur,Jaisinghpur,Bhawanipur,Bhairopur,91370,0.1740740740740741,fuzzy,up2010__row26721
Sultanpur,Jaisinghpur,Ishakpur,Isahakpur,91390,0.07870370370370378,fuzzy,up2010__row3988
Sultanpur,Jaisinghpur,Ashapur,Isahakpur,91390,0.12169312169312176,fuzzy,up2010__row3627
Sultanpur,Jaisinghpur,Sadarpur,Sadarpur,91415,0,exact,up2010__row36279
Sultanpur,Jaisinghpur,Padarthpur,Sadarpur,91415,0.14166666666666666,fuzzy,up2010__row19995
Sultanpur,Kudwar,Dawoodpur,Daudpur,91637,0.1587301587301588,fuzzy,up2010__row16194
Sultanpur,Kudwar,Jodupur,Daudpur,91637,0.19047619047619044,fuzzy,up2010__row13733
Sultanpur,Kudwar,Kota,Kota,91650,0,exact,up2010__row7728
Sultanpur,Kudwar,Kotowaa,Kota,91650,0.142857142857143,fuzzy,up2010__row7701
Sultanpur,Kudwar,Mudava,Mudwa,91664,0.17777777777777778,fuzzy,up2010__row30219
Sultanpur,Kudwar,Mudiinewaada,Mudwa,91664,0.1944444444444444,fuzzy,up2010__row30211
Sultanpur,Lambhua,Gothuajagipur,Gothawajagipur,91710,0.10103785103785118,fuzzy,up2010__row10365
Sultanpur,Lambhua,Gajaapur,Gothawajagipur,91710,0.18452380952380965,fuzzy,up2010__row9422
Sultanpur,Lambhua,Raipur,Raypur,91741,0.11111111111111106,fuzzy,up2010__row32816
Sultanpur,Lambhua,Ratanpur,Raypur,91741,0.18055555555555555,fuzzy,up2010__row31529
Sultanpur,Pratappur Kemaicha,Safipur,Shafipur,91883,0.04166666666666672,fuzzy,up2010__row36392
Sultanpur,Pratappur Kemaicha,Ishipur,Shafipur,91883,0.130952380952381,fuzzy,up2010__row4079
Sultanpur,Pratappur Kemaicha,Shahpur,Shahpur,91884,0,exact,up2010__row35465
Sultanpur,Pratappur Kemaicha,Sheshanapur,Shahpur,91884,0.1688311688311689,fuzzy,up2010__row35922
Unnao,Asoha,Pathakpur,Pathak Pur,92045,0.033333333333333416,fuzzy,up2010__row20744
Unnao,Asoha,Pahadpur,Pathak Pur,92045,0.14166666666666666,fuzzy,up2010__row20672
Unnao,Bangarmau,Newal,Newal,92157,0,exact,up2010__row761
Unnao,Bangarmau,Newalapur,Newal,92157,0.14814814814814825,fuzzy,up2010__row19103
Unnao,Bighapur,Dundpur,Dundpur,92239,0,exact,up2010__row16462
Unnao,Bighapur,Dundpur Pratham,Dundpur,92239,0.17777777777777778,fuzzy,up2010__row46412
Unnao,Fatehpur Chaurasi,Hardaspur,Hardas Pur,92298,0.033333333333333416,fuzzy,up2010__row39961
Unnao,Fatehpur Chaurasi,Hayaspur,Hardas Pur,92298,0.14166666666666666,fuzzy,up2010__row39893
Unnao,Hilauli,Bahwa,Bahwa,92471,0,exact,up2010__row46467
Unnao,Hilauli,Badha,Bahwa,92471,0.13333333333333336,fuzzy,up2010__row23521
Unnao,Safipur,Rahimabad,Raheema Bad,92747,0.12794612794612809,fuzzy,up2010__row32021
Unnao,Safipur,Ibrahimabad,Raheema Bad,92747,0.18181818181818185,fuzzy,up2010__row3889
Unnao,Si. Sirosi,Patari,Patari,92863,0,exact,up2010__row19938
Unnao,Si. Sirosi,Pyaar,Patari,92863,0.17777777777777778,fuzzy,up2010__row21876
Unnao,Sumerpur,Sarai Manihar,Sarai Manihar,92947,0,exact,up2010__row36779
Unnao,Sumerpur,Sarai Mangli,Sarai Manihar,92947,0.1324786324786325,fuzzy,up2010__row46434
Varanasi,Araji Lines,Ayodhyapur,Ayodhyapur,92954,0,exact,up2010__row50569
Varanasi,Araji Lines,Boodhapur,Ayodhyapur,92954,0.1740740740740741,fuzzy,up2010__row50618
Varanasi,Badagaon,Sarawan,Kharawan,93102,0.130952380952381,fuzzy,up2010__row36953
Varanasi,Badagaon,Khrawan,Kharawan,93102,0.13690476190476192,fuzzy,up2010__row8505
Varanasi,Badagaon,Kodai,Kodai,93103,0,exact,up2010__row7852
Varanasi,Badagaon,Koodi,Kodai,93103,0.13333333333333336,fuzzy,up2010__row7352
Varanasi,Chiraigaon,Khetalpur,Khetalpur,93171,0,exact,up2010__row50528
Varanasi,Chiraigaon,Khalispur,Khetalpur,93171,0.14814814814814825,fuzzy,up2010__row50484
Varanasi,Chiraigaon,Muridpura,Muridpur,93178,0.037037037037037104,fuzzy,up2010__row50492
Varanasi,Chiraigaon,Faridpur,Muridpur,93178,0.1666666666666667,fuzzy,up2010__row22162
Varanasi,Chiraigaon,Hridaypur,Muridpur,93178,0.19444444444444453,fuzzy,up2010__row40708
Varanasi,Chiraigaon,Nawapura,Navapura,93182,0.08333333333333338,fuzzy,up2010__row18487
Varanasi,Chiraigaon,Dinaapur,Navapura,93182,0.1666666666666667,fuzzy,up2010__row50480
Varanasi,Chiraigaon,Shankarpur,Shankarpur,93200,0,exact,up2010__row50523
Varanasi,Chiraigaon,Salarpur,Shankarpur,93200,0.14166666666666666,fuzzy,up2010__row50485
Varanasi,Chiraigaon,Singhwar,Singhvar,93207,0.08333333333333338,fuzzy,up2010__row50520
Varanasi,Chiraigaon,Singhpur,Singhvar,93207,0.1666666666666667,fuzzy,up2010__row38351
Varanasi,Chiraigaon,Sultanpur,Sultanpur,93212,0,exact,up2010__row38844
Varanasi,Chiraigaon,Rustampur,Sultanpur,93212,0.19576719576719587,fuzzy,up2010__row50499
