gp_code,gp_name,block_code,block_name,zila_code,zila_name
295296,Bheekampura,1168,Thanagazi,78,Alwar
39321,Bheekhansar,295393,Mandawa,97,Jhunjhunu
36098,Bheekhnera,1216,Lunkaransar,84,Bikaner
294283,Bheekhorai Nai,295290,Bhaniyana,94,Jaisalmer
40056,Bheelapara,1315,Nadauti,99,Karauli
294313,Bheelpura,262103,Jalsu,93,Jaipur
294782,Bheelwan,262588,Talwara,79,Banswara
294877,Bheelwa Panchela,262679,Jothari,90,Dungarpur
41525,Bheema,1357,Dhod,105,Sikar
42591,Bheemal,1383,Mavli,108,Udaipur
34984,Bheemda,1188,Baytoo,81,Barmer
35793,Bheemdiyas,1208,Mandal,83,Bhilwara
36767,Bheemgarh,1236,Rashmi,86,Chittorgarh
295231,Bheemgoda,1193,Siwana,81,Barmer
246044,Bheemguda,6907,Chitalwana,95,Jalore
33691,Bheemrawas,1152,Kekri,77,Ajmer
36824,Bheemsana,1238,Rajgarh,87,Churu
36964,Bheemsar,1241,Sujangarh,87,Churu
39430,Bheemsar,295393,Mandawa,97,Jhunjhunu
34934,Bheende Ka Par,262681,Ramsar,81,Barmer
262552,Bheenyariya,262762,Lohawat,98,Jodhpur
41526,Bheerana,1357,Dhod,105,Sikar
37974,Bheerani,1264,Bhadra,92,Hanumangarh
35876,Bheeta,1210,Raipur,83,Bhilwara
40803,Bheetwara,1334,Bali,102,Pali
294816,Bheewsagar,262719,Dechu,98,Jodhpur
36262,Bheeya,1220,Keshoraipatan,85,Bundi
37412,Bhekharad,262099,Sabla,90,Dungarpur
38798,Bhekhorai Jooni,295290,Bhaniyana,94,Jaisalmer
36064,Bhelu,301218,Hadan,84,Bikaner
37595,Bhemai,262105,Galiyakoat,90,Dungarpur
38841,Bhenswara,1283,Ahore,95,Jalore
39829,Bher,1310,Osian,98,Jodhpur
40685,Bher,262085,Khinvsar,101,Nagaur
41910,Bheroogarh,1366,Reodar,106,Sirohi
35084,Bherudi,262545,Sedwa,81,Barmer
40766,Bherunda,295486,Bherunda,101,Nagaur
37932,Bherupura,1263,Suratgarh,91,Ganganagar
36374,Bherupura Barad,257862,Bundi,85,Bundi
36342,Bherupura Ojha,257862,Bundi,85,Bundi
38149,Bherusari (5 Spd-B ),6845,Rawatsar,92,Hanumangarh
262389,Bhesana,262252,Phalasiya,108,Udaipur
42364,Bhesda Kalan,262276,Kurabad,108,Udaipur
262711,Bhesda Khurd,262276,Kurabad,108,Udaipur
37596,Bhesra Chhota,262105,Galiyakoat,90,Dungarpur
37413,Bhevdi,1252,Aspur,90,Dungarpur
39539,Bhgina,295394,Pilani,97,Jhunjhunu
294309,Bhidasari,1327,Ladnu,101,Nagaur
293952,Bhilawat,1153,Kishangarh (Silora),77,Ajmer
262800,Bhilon Ki Dhani Kalan,1190,Dhorimanna,81,Barmer
37546,Bhiluda,1255,Sagwara,90,Dungarpur
41687,Bhilunda,295268,Nechwa,105,Sikar
34758,Bhilwara Neecha,1182,Chhabra,80,Baran
39154,Bhilwari,262161,Bhawani Mandi,96,Jhalawar
40804,Bhimana,1334,Bali,102,Pali
41879,Bhimana,1365,Pindwara,106,Sirohi
262328,Bhimarlai,1186,Balotra,81,Barmer
34465,Bhimpur,1174,Garhi,79,Banswara
40250,Bhimpura,1320,Ladpura,100,Kota
294644,Bhimpura,1176,Kushalgarh,79,Banswara
39832,Bhimsagar,1310,Osian,98,Jodhpur
34466,Bhimsour,1174,Garhi,79,Banswara
35085,Bhimthal,1190,Dhorimanna,81,Barmer
33622,Bhinay,1150,Bhinay,77,Ajmer
40574,Bhinchawa,1328,Makrana,101,Nagaur
37508,Bhinda,262679,Jothari,90,Dungarpur
34266,Bhindoosi,1169,Tijara,78,Alwar
294092,Bhinora,1351,Bamanwas,104,Sawai Madhopur
35127,Bhinyar,1191,Sheo,81,Barmer
39355,Bhirr,1297,Buhana,97,Jhunjhunu
40898,Bhiwaliya,1337,Kharchi(Mar.Jun),102,Pali
39888,Bhiyansar,295378,Ghantiyali,98,Jodhpur
295041,Bhodan,295392,Singhana,97,Jhunjhunu
294835,Bhodan Ka Wela,262099,Sabla,90,Dungarpur
33592,Bhogadeet,1149,Arain,77,Ajmer
38150,Bhograna,1266,Nohar,92,Hanumangarh
39889,Bhojakor,262719,Dechu,98,Jodhpur
294356,Bhojana,1238,Rajgarh,87,Churu
35031,Bhojariya,1189,Chohtan,81,Barmer
40686,Bhojas,262085,Khinvsar,101,Nagaur
39431,Bhojasar,295393,Mandawa,97,Jhunjhunu
39890,Bhojasar,295378,Ghantiyali,98,Jodhpur
295448,Bhojasar,1188,Baytoo,81,Barmer
37975,Bhojasar (1 Bhd),1264,Bhadra,92,Hanumangarh
41688,Bhojasar Bara,1360,Lachhmangarh,105,Sikar
36914,Bhojasar Chhota,1240,Sardarshahar,87,Churu
37509,Bhojato Ka Ora,262207,Dovada,90,Dungarpur
37933,Bhoje Wala,1263,Suratgarh,91,Ganganagar
34666,Bhojiya Kheri,1179,Anta,80,Baran
35930,Bhojpur,1212,Shahpura,83,Bhilwara
42317,Bhojpur,1377,Dhariawad,573,Pratapgarh
35632,Bhojpura,295444,Badnor,83,Bhilwara
294766,Bhojpura,1275,Phagi,93,Jaipur
38576,Bhojpura Kalan,295302,Jobner,93,Jaipur
35696,Bhojras,1205,Hurda,83,Bhilwara
294609,Bhojrasar,1240,Sardarshahar,87,Churu
36915,Bhojsar Upadhiiyan,1240,Sardarshahar,87,Churu
294761,Bhojyara,1269,Chaksu,93,Jaipur
36065,Bholasar,1215,Kolayat,84,Bikaner
35965,Bholi,1213,Suwana,83,Bhilwara
40687,Bhomasar,262085,Khinvsar,101,Nagaur
37867,Bhompura,1261,Raisinghnagar,91,Ganganagar
38030,Bhom Pura,1265,Hanumangarh,92,Hanumangarh
39924,Bhomsagar,1312,Shergarh,98,Jodhpur
42498,Bhomta Wara,295178,Nayagaon,108,Udaipur
38499,Bhonawas,262104,Paota,93,Jaipur
34000,Bhonkar,1161,Kotkasim,78,Alwar
35338,Bhonri,262581,Pahari,82,Bharatpur
38713,Bhoo,1280,Jaisalmer,94,Jaisalmer
34209,Bhooda,1167,Reni,78,Alwar
34238,Bhoodiyawas,1168,Thanagazi,78,Alwar
38270,Bhoodla,295305,Tunga,93,Jaipur
33831,Bhoodol,295190,Ajmer Rural,77,Ajmer
41724,Bhoodoli,1361,Neem Ka Thana,105,Sikar
34306,Bhoogar,1170,Umren,78,Alwar
35170,Bhooka Bhagatsingh,1192,Sindhari,81,Barmer
41364,Bhookha,295310,Malarna Dungar,104,Sawai Madhopur
41880,Bhoola,1365,Pindwara,106,Sirohi
34759,Bhoolon,1182,Chhabra,80,Baran
40867,Bhoombaliya,1336,Jaitaran,102,Pali
34071,Bhoongara Aheer,1163,Mandawar,78,Alwar
39925,Bhoongra,1312,Shergarh,98,Jodhpur
40486,Bhooni,262096,Nawa,101,Nagaur
35086,Bhooniya,262617,Dhanau,81,Barmer
36529,Bhoopal Nagar,1228,Bhopalsagar,86,Chittorgarh
36530,Bhoopal Sagar,1228,Bhopalsagar,86,Chittorgarh
33871,Bhoopsera,1157,Bansur,78,Alwar
34631,Bhoora Kua,1178,Sajjangarh,79,Banswara
262174,Bhoorasar,295166,Bajju Khalsa,84,Bikaner
41444,Bhoori Pahari,1355,Sawai Madhopur,104,Sawai Madhopur
262793,Bhooriyawas,1168,Thanagazi,78,Alwar
42234,Bhootala,1375,Bargaon,108,Udaipur
35586,Bhootauli,1202,Weir,82,Bharatpur
38842,Bhooti,1283,Ahore,95,Jalore
294418,Bhootwar,301231,Devla,108,Udaipur
41568,Bhoowala,1357,Dhod,105,Sikar
42267,Bhopa Kheda,1376,Bhinder,108,Udaipur
35966,Bhopalgarh,1213,Suwana,83,Bhilwara
35827,Bhopatpura,262081,Bijoliya,83,Bhilwara
294352,Bhopji Ka Bas,262369,Molasar,101,Nagaur
40141,Bhopur,1317,Todabhim,99,Karauli
40308,Bhora,1322,Sultanpur,100,Kota
42688,Bhorai,262269,Semari,108,Udaipur
38843,Bhorda,1283,Ahore,95,Jalore
39575,Bhorki,1303,Udaipurwati,97,Jhunjhunu
262700,Bhoyal,1185,Shahbad,80,Baran
34520,Bhoyar,301217,Ganoda,79,Banswara
35721,Bhragunagar,1206,Jahazpur,83,Bhilwara
38500,Bhuchara,262104,Paota,93,Jaipur
42499,Bhuder,262235,Rishbhdeo,108,Udaipur
39401,Bhukana,1298,Chirawa,97,Jhunjhunu
36920,Bhukansar Chhota,1240,Sardarshahar,87,Churu
38151,Bhukarka,1266,Nohar,92,Hanumangarh
36879,Bhukhredi,1239,Ratangarh,87,Churu
39962,Bhukrawali,1313,Hindaun,99,Karauli
34210,Bhuleri,1167,Reni,78,Alwar
41689,Bhuma Bara,1360,Lachhmangarh,105,Sikar
35898,Bhunas,1211,Sahara,83,Bhilwara
39677,Bhundana,262755,Peepad Sahar,98,Jodhpur
39035,Bhundawa,1289,Sayla,95,Jalore
40688,Bhundel,262085,Khinvsar,101,Nagaur
34519,Bhungra,1175,Ghatol,79,Banswara
294699,Bhunnawali Dhani,1265,Hanumangarh,92,Hanumangarh
38799,Bhurajgarh,295290,Bhaniyana,94,Jaisalmer
262416,Bhuranpura,1272,Jamwa Ramgarh,93,Jaipur
38501,Bhuri Bharaj,262104,Paota,93,Jaipur
38223,Bhurthal,262103,Jalsu,93,Jaipur
34985,Bhurtiya,295251,Barmer Rural,81,Barmer
38399,Bhutera,1271,Govindgarh,93,Jaipur
41971,Bhutgaon,1368,Sirohi,106,Sirohi
262170,Bhutto Ka Kuan,295168,Poogal,84,Bikaner
34760,Bhuwa Kheri,1182,Chhabra,80,Baran
36825,Bhuwari,1238,Rajgarh,87,Churu
34521,Bhuwasa,301217,Ganoda,79,Banswara
38913,Bibalsar,1285,Jalore,95,Jalore
41615,Bibipur Chotta,1358,Fatehpur,105,Sikar
34522,Bichawada,301217,Ganoda,79,Banswara
41365,Bichchhi Dona,295310,Malarna Dungar,104,Sawai Madhopur
34026,Bichgaon,1162,Laxmangarh,78,Alwar
34267,Bichhala,1169,Tijara,78,Alwar
41329,Bichhauchh,1351,Bamanwas,104,Sawai Madhopur
39001,Bichhawari,1288,Sanchore,95,Jalore
42452,Bichhiwada,262252,Phalasiya,108,Udaipur
42500,Bichhiwada,262235,Rishbhdeo,108,Udaipur
37461,Bichhiwara,1253,Bichiwara,90,Dungarpur
36450,Bichhor,1225,Begun,86,Chittorgarh
34851,Bichi,1185,Shahbad,80,Baran
38342,Bichoon,295299,Mauzamabad,93,Jaipur
41330,Bichpuri,1351,Bamanwas,104,Sawai Madhopur
41445,Bichpuri Goojran,1354,Khandar,104,Sawai Madhopur
38748,Bida,1281,Sam,94,Jaisalmer
37131,Bidarkha,295066,Ramgarh Pachwara,88,Dausa
294112,Bidarkhya,1353,Gangapur City,104,Sawai Madhopur
41685,Bidasar,1360,Lachhmangarh,105,Sikar
40732,Bidiyad,1332,Parbatsar,101,Nagaur
33787,Bidkachiyawas,1155,Pisangan,77,Ajmer
41569,Bidoli,1357,Dhod,105,Sikar
42081,Bidoli,1371,Newai,107,Tonk
35257,Bidyari,1194,Bayana,82,Bharatpur
36188,Bigga,1218,Sri Dungargarh,84,Bikaner
262147,Bigga Bass Ramsara,1218,Sri Dungargarh,84,Bikaner
41725,Bihar,262226,Patan,105,Sikar
35723,Bihara,1206,Jahazpur,83,Bhilwara
295164,Bihara,295424,Dhamotar,573,Pratapgarh
41726,Biharipur,262226,Patan,105,Sikar
38343,Biharipura,295299,Mauzamabad,93,Jaipur
262263,Biharipura,262103,Jalsu,93,Jaipur
36575,Bijaipur,1230,Chittorgarh,86,Chittorgarh
294633,Bijaliya,295292,Bagoda,95,Jalore
40805,Bijapur,1334,Bali,102,Pali
37257,Bijauli,1248,Bari,89,Dholpur
294052,Bijeri,295166,Bajju Khalsa,84,Bikaner
37292,Bijholi,295306,Saramathura,89,Dholpur
41190,Bijnol,1347,Khamnor,103,Rajsamand
35829,Bijoliyan Khurd,262081,Bijoliya,83,Bhilwara
294670,Bijor,1175,Ghatol,79,Banswara
34667,Bijora,1179,Anta,80,Baran
34569,Bijori Badi,301221,Chhoti Sarwa,79,Banswara
41000,Bijowa,1340,Rani Station,102,Pali
35032,Bijrad,1189,Chohtan,81,Barmer
38998,Bijrol Kheda,1288,Sanchore,95,Jalore
36066,Bikampur,295166,Bajju Khalsa,84,Bikaner
42552,Bikarni,1382,Kotra,108,Udaipur
36136,Bikasar,1217,Nokha,84,Bikaner
40340,Bikharniya Kalan,295486,Bherunda,101,Nagaur
33872,Bilali,1157,Bansur,78,Alwar
295285,Bilandi,295372,Malakheda,78,Alwar
35339,Bilang,1196,Kaman,82,Bharatpur
36137,Bilaniyasar,1217,Nokha,84,Bikaner
262204,Bilasar,1192,Sindhari,81,Barmer
34819,Bilasgarh,1184,Kishanganj,80,Baran
42202,Bilaspur,1374,Uniara,107,Tonk
41054,Bilawas,1342,Sojat,102,Pali
37510,Bildi,1254,Dungarpur,90,Dungarpur
42318,Bildiya,1377,Dhariawad,573,Pratapgarh
34787,Bilendi,1183,Chhipabarod,80,Baran
34207,Bileta,1167,Reni,78,Alwar
35724,Biletha,1206,Jahazpur,83,Bhilwara
35931,Biliya,1212,Shahpura,83,Bhilwara
294295,Biliya Kalan,1213,Suwana,83,Bhilwara
262240,Biliyawas,1345,Bhim,103,Rajsamand
40576,Billu,1328,Makrana,101,Nagaur
38225,Bilochi,1267,Amber,93,Jaipur
37728,Bilochia,262741,Vijainagar,91,Ganganagar
38441,Bilod,1272,Jamwa Ramgarh,93,Jaipur
34467,Biloda,262584,Arthuna,79,Banswara
36614,Biloda,1231,Dungla,86,Chittorgarh
37132,Bilona Kalan,1245,Lalsot,88,Dausa
37133,Bilona Khurd,1245,Lalsot,88,Dausa
35340,Bilond,1196,Kaman,82,Bharatpur
36611,Bilot,1231,Dungla,86,Chittorgarh
41191,Bilota,295391,Delwada,103,Rajsamand
42203,Bilota,1374,Uniara,107,Tonk
35549,Bilothi,1201,Sewar,82,Bharatpur
262606,Bilpan,1253,Bichiwara,90,Dungarpur
36917,Bilyoobas Rampura,1240,Sardarshahar,87,Churu
36880,Binadesar Bidawatan,1239,Ratangarh,87,Churu
294442,Binawas,1307,Bilara,98,Jodhpur
40185,Binayaka,1318,Itawa,100,Kota
36429,Binayka,1224,Bari Sadri,86,Chittorgarh
40390,Binchawa,1324,Didwana,101,Nagaur
39076,Binda Khera,262180,Aklera,96,Jhalawar
38344,Bingolow,1270,Dudu,93,Jaipur
41331,Binjari,1351,Bamanwas,104,Sawai Madhopur
35033,Binjasar,262617,Dhanau,81,Barmer
41570,Binjasi,1357,Dhod,105,Sikar
36189,Binjhasar,1218,Sri Dungargarh,84,Bikaner
37841,Binjhbayla,1260,Padampur,91,Ganganagar
41301,Binol,1350,Rajsamand,103,Rajsamand
36688,Binota,1234,Nimbahera,86,Chittorgarh
37373,Bintipura,1251,Rajakhera,89,Dholpur
35506,Binuan,1200,Rupbas,82,Bharatpur
41480,Binzari,262680,Chauth Ka Barwara,104,Sawai Madhopur
37366,Biparpur,1250,Dhaulpur,89,Dholpur
39616,Birai,1304,Balesar,98,Jodhpur
39834,Birai,6901,Bawadi,98,Jodhpur
39753,Birami,1308,Luni,98,Jodhpur
41096,Birami,1343,Sumerpur,102,Pali
262303,Biramsar,1217,Nokha,84,Bikaner
37976,Biran (5 Ams),1264,Bhadra,92,Hanumangarh
41616,Biraniya,1358,Fatehpur,105,Sikar
38442,Birasana,295307,Andhi,93,Jaipur
40968,Biratiya Kallan,1339,Raipur,102,Pali
40969,Biratiya Khurd,1339,Raipur,102,Pali
35756,Birdhol,1207,Kotri,83,Bhilwara
35385,Birharoo,1197,Kumher,82,Bharatpur
38152,Birkali,1266,Nohar,92,Hanumangarh
295257,Birkari,1165,Rajgarh,78,Alwar
33593,Birla,262721,Sarwar,77,Ajmer
40644,Birloka,262085,Khinvsar,101,Nagaur
37934,Birmana,1263,Suratgarh,91,Ganganagar
39323,Birmi,295393,Mandawa,97,Jhunjhunu
36827,Birmi Khalsa,1238,Rajgarh,87,Churu
37367,Birodha,1250,Dhaulpur,89,Dholpur
41686,Birodi Bari,1360,Lachhmangarh,105,Sikar
39500,Birol,1301,Nawalgarh,97,Jhunjhunu
40868,Birol,1336,Jaitaran,102,Pali
42453,Birothi,262252,Phalasiya,108,Udaipur
42494,Birothi Brahmanam,1381,Kherwara,108,Udaipur
39795,Bisalpur,1309,Mandor,98,Jodhpur
40806,Bisalpur,1334,Bali,102,Pali
42004,Bisalpur,1369,Deoli,107,Tonk
35087,Bisarniya,1189,Chohtan,81,Barmer
35034,Bisasar,262617,Dhanau,81,Barmer
38640,Bishangarh,1278,Shahpura,93,Jaipur
39036,Bishangarh,1289,Sayla,95,Jalore
39202,Bishan Kheri,1293,Khanpur,96,Jhalawar
37083,Bishanpura,1244,Dausa,88,Dausa
39433,Bishanpura,1299,Jhunjhunu,97,Jhunjhunu
35757,Bishniya,1207,Kotri,83,Bhilwara
37368,Bishnoda,1250,Dhaulpur,89,Dholpur
40309,Bislai,1322,Sultanpur,100,Kota
35129,Bisoo Kallan,1191,Sheo,81,Barmer
38153,Bisrasar,6845,Rawatsar,92,Hanumangarh
39145,Bistuniya,262161,Bhawani Mandi,96,Jhalawar
36067,Bithnok,1215,Kolayat,84,Bikaner
41028,Bithoo,1341,Rohat,102,Pali
33788,Bithoor,1156,Srinagar,77,Ajmer
40899,Bithora Kalan,1337,Kharchi(Mar.Jun),102,Pali
38844,Bithuda,1283,Ahore,95,Jalore
34880,Bithuja,1186,Balotra,81,Barmer
40733,Bithwaliya,1332,Parbatsar,101,Nagaur
37044,Biwai,295151,Baijupada,88,Dausa
38641,Blinderpur,1278,Shahpura,93,Jaipur
38443,Bobari,1272,Jamwa Ramgarh,93,Jaipur
38345,Bobas,295302,Jobner,93,Jaipur
36965,Bobasar Bidawatan,1241,Sujangarh,87,Churu
37597,Bodamali,262113,Chikhali,90,Dungarpur
38714,Bodana,295288,Nachana,94,Jaisalmer
34364,Bodigama,1172,Bagidora,79,Banswara
37414,Bodigama Bada,262099,Sabla,90,Dungarpur
37415,Bodigama Chhota,262099,Sabla,90,Dungarpur
35454,Bodoli,262581,Pahari,82,Bharatpur
36918,Boghera,1240,Sardarshahar,87,Churu
38715,Boha,295287,Mohangarh,94,Jaisalmer
34669,Bohat,295475,Mangrol,80,Baran
36430,Bohera,1224,Bari Sadri,86,Chittorgarh
37977,Bojala,1264,Bhadra,92,Hanumangarh
42406,Bokhada,262243,Sayra,108,Udaipur
37462,Bokhala,301227,Paldeval,90,Dungarpur
34935,Bola,1187,Barmer,81,Barmer
38031,Bolanwali,6843,Sangaria,92,Hanumangarh
262728,Boli,295252,Fagliya,81,Barmer
39275,Boliya Bujurg,1295,Pirawa (Sunel),96,Jhalawar
35341,Bolkhera,1196,Kaman,82,Bharatpur
36635,Bolo Ka Sanwata,1232,Gangrar,86,Chittorgarh
40944,Bomadara,1338,Pali,102,Pali
40142,Bonl,1317,Todabhim,99,Karauli
33623,Boobkiya,1150,Bhinay,77,Ajmer
40310,Boodadeet,1322,Sultanpur,100,Kota
36636,Boodh,1232,Gangrar,86,Chittorgarh
38271,Boodthal,1268,Bassi,93,Jaipur
39642,Boogadi,295378,Ghantiyali,98,Jodhpur
38444,Booj,1272,Jamwa Ramgarh,93,Jaipur
40093,Bookana,1316,Sapotra,99,Karauli
36531,Bool,1228,Bhopalsagar,86,Chittorgarh
295481,Bool,1190,Dhorimanna,81,Barmer
36789,Boontiya,1237,Churu,87,Churu
34027,Boontoli,1162,Laxmangarh,78,Alwar
33903,Boorhwal,1158,Behror,78,Alwar
34937,Boothiya,262681,Ramsar,81,Barmer
34936,Booth Jetmal,1190,Dhorimanna,81,Barmer
35035,Booth Rathoran,1189,Chohtan,81,Barmer
295463,Booth Sara,1188,Baytoo,81,Barmer
40970,Bootiwas,1339,Raipur,102,Pali
40249,Borabas,1320,Ladpura,100,Kota
33594,Borada,1149,Arain,77,Ajmer
294117,Borai,1197,Kumher,82,Bharatpur
38346,Boraj,295299,Mauzamabad,93,Jaipur
41302,Boraj,1350,Rajsamand,103,Rajsamand
35877,Borana,1210,Raipur,83,Bhilwara
39754,Boranada,1308,Luni,98,Jodhpur
36508,Borao,1227,Bhainsrorgarh,86,Chittorgarh
39077,Borband,262180,Aklera,96,Jhalawar
35088,Bor Charnan,1190,Dhorimanna,81,Barmer
34523,Borda,301217,Ganoda,79,Banswara
35758,Borda,1207,Kotri,83,Bhilwara
35932,Borda,1212,Shahpura,83,Bhilwara
36637,Borda,1232,Gangrar,86,Chittorgarh
39155,Borda,1292,Jhalrapatan,96,Jhalawar
40186,Borda,1318,Itawa,100,Kota
41367,Borda,1352,Bonli,104,Sawai Madhopur
36263,Borda Kachiyan,1220,Keshoraipatan,85,Bundi
36401,Bordiya,295390,Dalot,573,Pratapgarh
35633,Borela,1203,Asind,83,Bhilwara
37294,Boreli,1249,Baseri,89,Dholpur
34468,Bori,1174,Garhi,79,Banswara
36723,Bori,1235,Pratapgarh,573,Pratapgarh
42368,Bori,262276,Kurabad,108,Udaipur
262643,Bori,1254,Dungarpur,90,Dungarpur
36402,Bori A,295390,Dalot,573,Pratapgarh
40900,Bori Mada,1337,Kharchi(Mar.Jun),102,Pali
40272,Borinakalan,1321,Sangod,100,Kota
34594,Bori P,1177,Peepal Khoont,573,Pratapgarh
34409,Boriya,1173,Banswara,79,Banswara
35878,Boriya Pura,1210,Raipur,83,Bhilwara
34408,Bor Khabar,1173,Banswara,79,Banswara
42155,Borkhandi Kalan,295476,Peeplu,107,Tonk
34410,Borkheda,1173,Banswara,79,Banswara
295018,Borkhera,1224,Bari Sadri,86,Chittorgarh
39078,Borkheri Goojran,262180,Aklera,96,Jhalawar
294854,Bormata,262113,Chikhali,90,Dungarpur
40901,Bornari,1337,Kharchi(Mar.Jun),102,Pali
37084,Boroda,1244,Dausa,88,Dausa
39714,Boroonda,262755,Peepad Sahar,98,Jodhpur
34524,Borpikhanta,1175,Ghatol,79,Banswara
38878,Borta,1284,Bhinmal,95,Jalore
39835,Borvi Khurd,6901,Bawadi,98,Jodhpur
35171,Borwa,1188,Baytoo,81,Barmer
40441,Borwa,1330,Mundwa,101,Nagaur
41145,Borwa,1345,Bhim,103,Rajsamand
294695,Borwaniya,1171,Anandpuri,79,Banswara
34411,Borwat,262588,Talwara,79,Banswara
41571,Bosana,1357,Dhod,105,Sikar
262670,Bosi,262099,Sabla,90,Dungarpur
37326,Bothpura,1250,Dhaulpur,89,Dholpur
42123,Botunda,1372,Todaraisingh,107,Tonk
40807,Boya,1334,Bali,102,Pali
39715,Boyal,262755,Peepad Sahar,98,Jodhpur
41055,Boyal,1342,Sojat,102,Pali
42593,Boyna,1383,Mavli,108,Udaipur
35258,Brahambad,1194,Bayana,82,Bharatpur
37217,Brahmanbairada,295153,Sikandara,88,Dausa
42454,Brahmano Ka Kherwara,1380,Jhadol,108,Udaipur
42407,Brahmanon Ka Kalwana,262243,Sayra,108,Udaipur
35664,Brahomano Ki Sareri,1203,Asind,83,Bhilwara
37321,Bretha,1250,Dhaulpur,89,Dholpur
34820,Brijnagar,1184,Kishanganj,80,Baran
33975,Brisangpur,1160,Kishangarh Bas,78,Alwar
33832,Bubani,295190,Ajmer Rural,77,Ajmer
37011,Buchawas,1242,Taranagar,87,Churu
39836,Bucheti,6901,Bawadi,98,Jodhpur
37547,Buchiya Bada,1255,Sagwara,90,Dungarpur
39716,Buchkala,262755,Peepad Sahar,98,Jodhpur
41405,Bucholai,1353,Gangapur City,104,Sawai Madhopur
39434,Budana,1299,Jhunjhunu,97,Jhunjhunu
39402,Budaniya,1298,Chirawa,97,Jhunjhunu
42643,Budel,262257,Jhallara,108,Udaipur
39322,Budha Ka Bas,1296,Alsisar,97,Jhunjhunu
295405,Budhatala,1191,Sheo,81,Barmer
37900,Budherwali,1262,Sadulshahar,91,Ganganagar
40213,Budhkhan,1319,Khairabad,100,Kota
294807,Budh Nagar,1309,Mandor,98,Jodhpur
36343,Budhpura,1222,Talera,85,Bundi
294590,Budhwali,1239,Ratangarh,87,Churu
294658,Budhwaliya,6845,Rawatsar,92,Hanumangarh
33789,Budhwara,1155,Pisangan,77,Ajmer
262248,Budiwara,1186,Balotra,81,Barmer
42553,Budiya,1382,Kotra,108,Udaipur
40578,Budsu,1328,Makrana,101,Nagaur
34365,Budwa,1172,Bagidora,79,Banswara
39501,Bugala,1301,Nawalgarh,97,Jhunjhunu
294308,Bugaliya,262103,Jalsu,93,Jaipur
38938,Bugaon,1286,Jaswantpura,95,Jalore
40442,Bugarda,1325,Jayal,101,Nagaur
40094,Bugdar,262184,Mandrayal,99,Karauli
33722,Buharoo,1153,Kishangarh (Silora),77,Ajmer
42369,Bujhda,1378,Girwa,108,Udaipur
36919,Bukansar Bara,1240,Sardarshahar,87,Churu
294392,Bunrawatan,1330,Mundwa,101,Nagaur
294134,Burana,1200,Rupbas,82,Bharatpur
35036,Buran Ka Tala,262617,Dhanau,81,Barmer
262090,Burheda,1169,Tijara,78,Alwar
34002,Burhi Bawal,1161,Kotkasim,78,Alwar
293937,Burja,1157,Bansur,78,Alwar
41646,Burja Ki Dhani,295265,Ajeetgarh,105,Sikar
39679,Burkiya,1306,Bhopalgarh,98,Jodhpur
262354,Burkiya,262719,Dechu,98,Jodhpur
41001,Busi,1340,Rani Station,102,Pali
40341,Butati,1323,Degana,101,Nagaur
33873,Buteri,1157,Bansur,78,Alwar
34028,Butyana,295311,Govindgarh,78,Alwar
39926,Chaba,1312,Shergarh,98,Jodhpur
42042,Chabrana,1370,Malpura,107,Tonk
34412,Chachakota,1173,Banswara,79,Banswara
262306,Chacharlai Kalla,262773,Kalyanpur,81,Barmer
39276,Chachhlao,1295,Pirawa (Sunel),96,Jhalawar
33833,Chachiyawas,295190,Ajmer Rural,77,Ajmer
34761,Chachora,1182,Chhabra,80,Baran
294048,Chack Banda No.1,1215,Kolayat,84,Bikaner
34938,Chadar Madrup,262681,Ramsar,81,Barmer
34939,Chadi,262681,Ramsar,81,Barmer
36264,Chadi,1220,Keshoraipatan,85,Bundi
39891,Chadi,295387,Aau,98,Jodhpur
34526,Chadla,1175,Ghatol,79,Banswara
262542,Chado Ki Dhani,1192,Sindhari,81,Barmer
37598,Chadoli,1256,Simalwara,90,Dungarpur
36966,Chadwas,262145,Bidasar,87,Churu
294163,Chahediya,1179,Anta,80,Baran
38032,Chahuwali,6844,Tibbi,92,Hanumangarh
35089,Chainpura,1190,Dhorimanna,81,Barmer
35634,Chainpura,295444,Badnor,83,Bhilwara
38879,Chainpura,295292,Bagoda,95,Jalore
41527,Chainpura,1356,Danta Ramgarh,105,Sikar
41783,Chainpura,1362,Piprali,105,Sikar
42043,Chainpura,1370,Malpura,107,Tonk
42082,Chainpura,1371,Newai,107,Tonk
262717,Chainpura,262762,Lohawat,98,Jodhpur
38347,Chain Pura,1276,Sambhar,93,Jaipur
36828,Chainpura Bara,1238,Rajgarh,87,Churu
36829,Chainpura Chhota,1238,Rajgarh,87,Churu
40010,Chainpur Gadholi,295309,Masalpur,99,Karauli
295019,Chainpuriya,1224,Bari Sadri,86,Chittorgarh
40011,Chainpur Warriya,1314,Karauli,99,Karauli
35587,Chaintoli,295301,Bhusawar,82,Bharatpur
38154,Chaiya (1 Cym),6845,Rawatsar,92,Hanumangarh
41528,Chak,1356,Danta Ramgarh,105,Sikar
41368,Chak Biloli,295310,Malarna Dungar,104,Sawai Madhopur
35588,Chak Dharsoni,1202,Weir,82,Bharatpur
41481,Chakeri,1355,Sawai Madhopur,104,Sawai Madhopur
