Year,District,NN/NP/NPP Name,Ward Name(Seat Category),Winning Candidate (Name-Party-Symbol),First Runner-up Candidate (Name-Party-Symbol),Name,Ward,Candidate,Party,Symbol,Votes Secured,Total Votes Polled,Invalid Votes,Tender Votes,Valid Votes
2013,पिथौरागढ,न0पं0धारचूला,४.डाक बंगला वार्ड (अनु०जनजाति),राजेन्‍द्र सिंह-निर्दलीय-घंटी,हीरा-निर्दलीय-छत का पंखा,न0पं0धारचूला,४.डाक बंगला वार्ड,राजेन्‍द्र सिंह,निर्दलीय,घंटी,268,394,5,0,389
2013,पिथौरागढ,न0पं0धारचूला,५.शिवमन्दिर वार्ड (अनु०जनजाति महिला ),राधा देवी-निर्दलीय-केतली,अंजू देवी-निर्दलीय-गैस सिलैन्डर,न0पं0धारचूला,५.शिवमन्दिर वार्ड,अंजू देवी,निर्दलीय,गैस सिलैन्डर,215,663,25,0,638
2013,पिथौरागढ,न0पं0धारचूला,५.शिवमन्दिर वार्ड (अनु०जनजाति महिला ),राधा देवी-निर्दलीय-केतली,अंजू देवी-निर्दलीय-गैस सिलैन्डर,न0पं0धारचूला,५.शिवमन्दिर वार्ड,प्रेमावती देवी,निर्दलीय,छत का पंखा,155,663,25,0,638
2013,पिथौरागढ,न0पं0धारचूला,५.शिवमन्दिर वार्ड (अनु०जनजाति महिला ),राधा देवी-निर्दलीय-केतली,अंजू देवी-निर्दलीय-गैस सिलैन्डर,न0पं0धारचूला,५.शिवमन्दिर वार्ड,राधा देवी,निर्दलीय,केतली,268,663,25,0,638
2013,पिथौरागढ,न0पं0धारचूला,६.विवेकानन्द वार्ड (अनारक्षित ),इरशाद अहमद-निर्दलीय-छत का पंखा,लीला-निर्दलीय-गैस का चूल्हा,न0पं0धारचूला,६.विवेकानन्द वार्ड,इरशाद अहमद,निर्दलीय,छत का पंखा,78,176,4,0,172
2013,पिथौरागढ,न0पं0धारचूला,६.विवेकानन्द वार्ड (अनारक्षित ),इरशाद अहमद-निर्दलीय-छत का पंखा,लीला-निर्दलीय-गैस का चूल्हा,न0पं0धारचूला,६.विवेकानन्द वार्ड,खडक सिंह,निर्दलीय,बस,37,176,4,0,172
2013,पिथौरागढ,न0पं0धारचूला,६.विवेकानन्द वार्ड (अनारक्षित ),इरशाद अहमद-निर्दलीय-छत का पंखा,लीला-निर्दलीय-गैस का चूल्हा,न0पं0धारचूला,६.विवेकानन्द वार्ड,लीला,निर्दलीय,गैस का चूल्हा,57,176,4,0,172
2013,पिथौरागढ,न0पं0धारचूला,७.पंचायतघर वार्ड (अनारक्षित ),नृप सिंह-निर्दलीय-घंटी,इन्‍द्र सिंह-निर्दलीय-गैस सिलैन्डर,न0पं0धारचूला,७.पंचायतघर वार्ड,इन्‍द्र सिंह,निर्दलीय,गैस सिलैन्डर,109,344,7,0,337
2013,पिथौरागढ,न0पं0धारचूला,७.पंचायतघर वार्ड (अनारक्षित ),नृप सिंह-निर्दलीय-घंटी,इन्‍द्र सिंह-निर्दलीय-गैस सिलैन्डर,न0पं0धारचूला,७.पंचायतघर वार्ड,नृप सिंह,निर्दलीय,घंटी,166,344,7,0,337
2013,पिथौरागढ,न0पं0धारचूला,७.पंचायतघर वार्ड (अनारक्षित ),नृप सिंह-निर्दलीय-घंटी,इन्‍द्र सिंह-निर्दलीय-गैस सिलैन्डर,न0पं0धारचूला,७.पंचायतघर वार्ड,मंजुला,निर्दलीय,छत का पंखा,62,344,7,0,337
2013,पिथौरागढ,न0पं0 गंगोली हट,1. पुनौली (अनु0जाति),प्रेम राम-निर्दलीय-कैंची,अनुली देवी-निर्दलीय-गैस सिलैन्डर,न0पं0 गंगोली हट,1. पुनौली,अनुली देवी,निर्दलीय,गैस सिलैन्डर,94,533,19,0,514
2013,पिथौरागढ,न0पं0धारचूला,४.डाक बंगला वार्ड (अनु०जनजाति),राजेन्‍द्र सिंह-निर्दलीय-घंटी,हीरा-निर्दलीय-छत का पंखा,न0पं0धारचूला,४.डाक बंगला वार्ड,हीरा,निर्दलीय,छत का पंखा,121,394,5,0,389
2013,पिथौरागढ,न0पं0डीडीहाट,१.जी०आई०सी०वार्ड (अनु०जाति),भूपेश चन्‍द्र-भारतीय जनता पार्टी (BJP)-कमल,सुजाता-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,न0पं0डीडीहाट,१.जी०आई०सी०वार्ड,सुजाता,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,208,685,58,0,627
